model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,80,0.35,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,2,0,0,0,0.5,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,4.632159315117588,2,0,2,0.0,0.010526315789473684,inf,0,0,0,0.0,0.0,4.632159315117588,2,0,2,0.0,0.010526315789473684,9.321362
gaussian,250,80,0.35,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.867453326406475,1,1,0,1.0,0.0,4.867453326406475,1,1,0,1.0,0.0,4.867453326406475,1,1,0,1.0,0.0,4.867453326406475,1,1,0,1.0,0.0,8.976546
gaussian,250,80,0.35,20,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.828341
gaussian,250,80,0.35,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.555113828405357,2,2,0,1.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.656044
gaussian,250,80,0.35,20,4,11,0,11,0,0,0,0.0,0.05789473684210526,0.0,0.0,13,1,12,0,0,0,0.07692307692307693,0.06315789473684211,0.0,0.0,inf,0,0,0,0.0,0.0,4.732421409622034,1,0,1,0.0,0.005263157894736842,inf,0,0,0,0.0,0.0,4.732421409622034,1,0,1,0.0,0.005263157894736842,8.913656
gaussian,250,80,0.35,20,5,29,2,27,2,0,2,0.06896551724137931,0.14210526315789473,0.0,0.010526315789473684,55,10,45,4,0,4,0.18181818181818182,0.23684210526315788,0.0,0.021052631578947368,4.700727196081741,2,1,1,0.5,0.005263157894736842,4.294785350686986,7,1,6,0.14285714285714285,0.031578947368421054,4.700727196081741,2,1,1,0.5,0.005263157894736842,4.4975609016474545,4,1,3,0.25,0.015789473684210527,8.862107
gaussian,250,80,0.35,20,6,3,0,3,0,0,0,0.0,0.015789473684210527,0.0,0.0,6,0,6,0,0,0,0.0,0.031578947368421054,0.0,0.0,inf,0,0,0,0.0,0.0,4.677372693364222,1,0,1,0.0,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.094421
gaussian,250,80,0.35,20,7,6,0,6,2,0,2,0.0,0.031578947368421054,0.0,0.010526315789473684,13,1,12,3,0,3,0.07692307692307693,0.06315789473684211,0.0,0.015789473684210527,4.657895921115166,3,1,2,0.3333333333333333,0.010526315789473684,4.657895921115166,3,1,2,0.3333333333333333,0.010526315789473684,4.657895921115166,3,1,2,0.3333333333333333,0.010526315789473684,4.657895921115166,3,1,2,0.3333333333333333,0.010526315789473684,8.80445
gaussian,250,80,0.35,20,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,2,0,0,0,0.3333333333333333,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.888091
gaussian,250,80,0.35,20,9,11,1,10,3,0,3,0.09090909090909091,0.05263157894736842,0.0,0.015789473684210527,13,1,12,3,0,3,0.07692307692307693,0.06315789473684211,0.0,0.015789473684210527,4.604116363971312,3,1,2,0.3333333333333333,0.010526315789473684,4.243966803769307,7,1,6,0.14285714285714285,0.031578947368421054,inf,0,0,0,0.0,0.0,4.438649511706331,4,1,3,0.25,0.015789473684210527,8.87488
