model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,200,0.8,20,0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,3.9111525389097097,190,0,190,0.0,1.0,3.9111525389097097,190,0,190,0.0,1.0,3.9111525389097097,190,0,190,0.0,1.0,3.9111525389097097,190,0,190,0.0,1.0,1.855149
t,250,200,0.8,20,1,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,197,7,190,190,0,190,0.03553299492385787,1.0,0.0,1.0,4.254166475871649,190,0,190,0.0,1.0,4.254166475871649,190,0,190,0.0,1.0,4.254166475871649,190,0,190,0.0,1.0,4.254166475871649,190,0,190,0.0,1.0,1.601018
t,250,200,0.8,20,2,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.628079063481728,190,0,190,0.0,1.0,3.628079063481728,190,0,190,0.0,1.0,3.628079063481728,190,0,190,0.0,1.0,3.628079063481728,190,0,190,0.0,1.0,1.598759
t,250,200,0.8,20,3,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.627235373235632,190,0,190,0.0,1.0,4.627235373235632,190,0,190,0.0,1.0,4.627235373235632,190,0,190,0.0,1.0,4.627235373235632,190,0,190,0.0,1.0,1.985441
t,250,200,0.8,20,4,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,4.091033593839287,190,0,190,0.0,1.0,4.091033593839287,190,0,190,0.0,1.0,4.091033593839287,190,0,190,0.0,1.0,4.091033593839287,190,0,190,0.0,1.0,1.553067
t,250,200,0.8,20,5,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,5.1394831983456575,190,0,190,0.0,1.0,5.1394831983456575,190,0,190,0.0,1.0,5.1394831983456575,190,0,190,0.0,1.0,5.1394831983456575,190,0,190,0.0,1.0,1.576873
t,250,200,0.8,20,6,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.517635124204731,190,0,190,0.0,1.0,4.517635124204731,190,0,190,0.0,1.0,4.517635124204731,190,0,190,0.0,1.0,4.517635124204731,190,0,190,0.0,1.0,1.711756
t,250,200,0.8,20,7,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.205104441991573,190,0,190,0.0,1.0,4.205104441991573,190,0,190,0.0,1.0,4.205104441991573,190,0,190,0.0,1.0,4.205104441991573,190,0,190,0.0,1.0,1.733229
t,250,200,0.8,20,8,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.252729385330944,190,0,190,0.0,1.0,4.252729385330944,190,0,190,0.0,1.0,4.252729385330944,190,0,190,0.0,1.0,4.252729385330944,190,0,190,0.0,1.0,1.504122
t,250,200,0.8,20,9,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,4.046415503675883,190,0,190,0.0,1.0,4.046415503675883,190,0,190,0.0,1.0,4.046415503675883,190,0,190,0.0,1.0,4.046415503675883,190,0,190,0.0,1.0,1.845507
