model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,120,0.25,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.4546622490952394,4,3,1,0.75,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.668571
gaussian,250,120,0.25,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.363438584911639,1,0,1,0.0,0.005263157894736842,4.55431328311931,2,1,1,0.5,0.005263157894736842,5.363438584911639,1,0,1,0.0,0.005263157894736842,5.363438584911639,1,0,1,0.0,0.005263157894736842,9.150602
gaussian,250,120,0.25,20,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.162754
gaussian,250,120,0.25,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.887039
gaussian,250,120,0.25,20,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.46925
gaussian,250,120,0.25,20,5,4,0,4,2,0,2,0.0,0.021052631578947368,0.0,0.010526315789473684,7,0,7,3,0,3,0.0,0.03684210526315789,0.0,0.015789473684210527,4.835472280142643,2,0,2,0.0,0.010526315789473684,4.835472280142643,2,0,2,0.0,0.010526315789473684,4.835472280142643,2,0,2,0.0,0.010526315789473684,4.835472280142643,2,0,2,0.0,0.010526315789473684,9.195693
gaussian,250,120,0.25,20,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.807458227117809,1,1,0,1.0,0.0,4.807458227117809,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.807458227117809,1,1,0,1.0,0.0,8.852892
gaussian,250,120,0.25,20,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.033434
gaussian,250,120,0.25,20,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.986767
gaussian,250,120,0.25,20,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.732796636706902,1,0,1,0.0,0.005263157894736842,inf,0,0,0,0.0,0.0,4.732796636706902,1,0,1,0.0,0.005263157894736842,9.002221
gaussian,250,120,0.25,20,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,5.674669282733556,1,0,1,0.0,0.005263157894736842,5.674669282733556,1,0,1,0.0,0.005263157894736842,5.674669282733556,1,0,1,0.0,0.005263157894736842,5.674669282733556,1,0,1,0.0,0.005263157894736842,8.990479
gaussian,250,120,0.25,20,11,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,3,1,2,0,0,0,0.3333333333333333,0.010526315789473684,0.0,0.0,4.959565246391847,1,0,1,0.0,0.005263157894736842,4.5558660827570625,2,1,1,0.5,0.005263157894736842,4.959565246391847,1,0,1,0.0,0.005263157894736842,4.5558660827570625,2,1,1,0.5,0.005263157894736842,8.957756
gaussian,250,120,0.25,20,12,3,0,3,0,0,0,0.0,0.015789473684210527,0.0,0.0,5,2,3,0,0,0,0.4,0.015789473684210527,0.0,0.0,4.854105014917989,1,0,1,0.0,0.005263157894736842,4.854105014917989,1,0,1,0.0,0.005263157894736842,4.854105014917989,1,0,1,0.0,0.005263157894736842,4.854105014917989,1,0,1,0.0,0.005263157894736842,8.997905
gaussian,250,120,0.25,20,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.125448
gaussian,250,120,0.25,20,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.252740710445634,1,0,1,0.0,0.005263157894736842,5.252740710445634,1,0,1,0.0,0.005263157894736842,5.252740710445634,1,0,1,0.0,0.005263157894736842,5.252740710445634,1,0,1,0.0,0.005263157894736842,8.963397
