model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,120,0.7,20,0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.7130254806146894,128,0,128,0.0,0.6736842105263158,3.4895770343125765,159,0,159,0.0,0.8368421052631579,3.6638792028466676,134,0,134,0.0,0.7052631578947368,3.4895770343125765,159,0,159,0.0,0.8368421052631579,1.603986
t,250,120,0.7,20,1,205,16,189,185,0,185,0.07804878048780488,0.9947368421052631,0.0,0.9736842105263158,213,24,189,187,0,187,0.11267605633802817,0.9947368421052631,0.0,0.9842105263157894,3.6763479402904524,158,0,158,0.0,0.8315789473684211,3.4783803422955506,166,0,166,0.0,0.8736842105263158,3.6234788503524475,163,0,163,0.0,0.8578947368421053,3.407859580607399,171,0,171,0.0,0.9,1.433421
t,250,120,0.7,20,2,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.640603628511288,173,0,173,0.0,0.9105263157894737,3.4793931448642996,181,0,181,0.0,0.9526315789473684,3.640603628511288,173,0,173,0.0,0.9105263157894737,3.4793931448642996,181,0,181,0.0,0.9526315789473684,1.547139
t,250,120,0.7,20,3,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.636969622474521,172,0,172,0.0,0.9052631578947369,3.49665146181954,178,0,178,0.0,0.9368421052631579,3.636969622474521,172,0,172,0.0,0.9052631578947369,3.49665146181954,178,0,178,0.0,0.9368421052631579,1.575186
t,250,120,0.7,20,4,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.27366437282593,12,0,12,0.0,0.06315789473684211,4.045356530520419,18,0,18,0.0,0.09473684210526316,4.160658033879109,15,0,15,0.0,0.07894736842105263,3.95740497996675,19,0,19,0.0,0.1,1.453025
t,250,120,0.7,20,5,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.659709470091161,162,0,162,0.0,0.8526315789473684,3.5268073315658213,173,0,173,0.0,0.9105263157894737,3.5808056441575373,169,0,169,0.0,0.8894736842105263,3.36976840040567,180,0,180,0.0,0.9473684210526315,1.437731
t,250,120,0.7,20,6,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6317380483199346,185,0,185,0.0,0.9736842105263158,3.432127243614883,189,0,189,0.0,0.9947368421052631,3.6317380483199346,185,0,185,0.0,0.9736842105263158,3.432127243614883,189,0,189,0.0,0.9947368421052631,1.471
t,250,120,0.7,20,7,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,194,4,190,190,0,190,0.020618556701030927,1.0,0.0,1.0,3.680970760653521,177,0,177,0.0,0.9315789473684211,3.4806404407817784,184,0,184,0.0,0.968421052631579,3.4806404407817784,184,0,184,0.0,0.968421052631579,3.3548960356839466,187,0,187,0.0,0.9842105263157894,1.746965
t,250,120,0.7,20,8,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6753268954110827,154,0,154,0.0,0.8105263157894737,3.4875808676519746,172,0,172,0.0,0.9052631578947369,3.610924900948174,164,0,164,0.0,0.8631578947368421,3.426201418845215,175,0,175,0.0,0.9210526315789473,1.380326
t,250,120,0.7,20,9,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.655583089684265,168,0,168,0.0,0.8842105263157894,3.4656650986612987,178,0,178,0.0,0.9368421052631579,3.655583089684265,168,0,168,0.0,0.8842105263157894,3.4656650986612987,178,0,178,0.0,0.9368421052631579,1.579622
t,250,120,0.7,20,10,188,0,188,187,0,187,0.0,0.9894736842105263,0.0,0.9842105263157894,190,0,190,188,0,188,0.0,1.0,0.0,0.9894736842105263,3.6845270314306453,143,0,143,0.0,0.7526315789473684,3.5136216758240657,156,0,156,0.0,0.8210526315789474,3.6404644115762546,148,0,148,0.0,0.7789473684210526,3.4318674391158113,160,0,160,0.0,0.8421052631578947,1.527559
t,250,120,0.7,20,11,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6922540966047768,140,0,140,0.0,0.7368421052631579,3.4954269117295067,160,0,160,0.0,0.8421052631578947,3.6188884634331724,146,0,146,0.0,0.7684210526315789,3.439924370077614,163,0,163,0.0,0.8578947368421053,1.506357
t,250,120,0.7,20,12,188,1,187,185,0,185,0.005319148936170213,0.9842105263157894,0.0,0.9736842105263158,189,1,188,186,0,186,0.005291005291005291,0.9894736842105263,0.0,0.9789473684210527,3.7014452018507633,148,0,148,0.0,0.7789473684210526,3.46947174305019,165,0,165,0.0,0.868421052631579,3.5969375893784283,157,0,157,0.0,0.8263157894736842,3.418048415199138,170,0,170,0.0,0.8947368421052632,1.483525
t,250,120,0.7,20,13,225,35,190,195,6,189,0.15555555555555556,1.0,0.03076923076923077,0.9947368421052631,258,68,190,198,9,189,0.26356589147286824,1.0,0.045454545454545456,0.9947368421052631,3.7194206177310076,126,0,126,0.0,0.6631578947368421,3.5035755902717987,147,0,147,0.0,0.7736842105263158,3.5539967831619177,145,0,145,0.0,0.7631578947368421,3.392973787444283,155,0,155,0.0,0.8157894736842105,1.467049
t,250,120,0.7,20,14,202,12,190,187,0,187,0.0594059405940594,1.0,0.0,0.9842105263157894,209,19,190,188,0,188,0.09090909090909091,1.0,0.0,0.9894736842105263,3.6631096824829736,161,0,161,0.0,0.8473684210526315,3.48369351109016,170,0,170,0.0,0.8947368421052632,3.5448033035095476,168,0,168,0.0,0.8842105263157894,3.3674588291834113,173,0,173,0.0,0.9105263157894737,1.648376
t,250,120,0.7,20,15,188,0,188,178,0,178,0.0,0.9894736842105263,0.0,0.9368421052631579,188,0,188,181,0,181,0.0,0.9894736842105263,0.0,0.9526315789473684,3.755991303861904,109,0,109,0.0,0.5736842105263158,3.5113733315760305,143,0,143,0.0,0.7526315789473684,3.735661168824433,111,0,111,0.0,0.5842105263157895,3.4876548738573776,146,0,146,0.0,0.7684210526315789,1.409277
t,250,120,0.7,20,16,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.669452996287393,156,0,156,0.0,0.8210526315789474,3.459096923187555,171,0,171,0.0,0.9,3.60757149419858,160,0,160,0.0,0.8421052631578947,3.422373610533596,173,0,173,0.0,0.9105263157894737,1.493205
t,250,120,0.7,20,17,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.644938058121126,180,0,180,0.0,0.9473684210526315,3.4603249959796276,182,0,182,0.0,0.9578947368421052,3.644938058121126,180,0,180,0.0,0.9473684210526315,3.4603249959796276,182,0,182,0.0,0.9578947368421052,1.407784
t,250,120,0.7,20,18,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6363900548510357,173,0,173,0.0,0.9105263157894737,3.445628657787389,180,0,180,0.0,0.9473684210526315,3.648289941375448,172,0,172,0.0,0.9052631578947369,3.5180816322630504,179,0,179,0.0,0.9421052631578948,1.439518
t,250,120,0.7,20,19,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6902362101150517,141,0,141,0.0,0.7421052631578947,3.518911177227525,158,0,158,0.0,0.8315789473684211,3.629155722877947,152,0,152,0.0,0.8,3.466105333230929,160,0,160,0.0,0.8421052631578947,1.505991
