model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,200,0.7,20,0,201,11,190,192,2,190,0.05472636815920398,1.0,0.010416666666666666,1.0,214,24,190,193,3,190,0.11214953271028037,1.0,0.015544041450777202,1.0,3.6063089230944896,203,13,190,0.06403940886699508,1.0,3.4131867554131174,210,20,190,0.09523809523809523,1.0,3.646979162341636,202,12,190,0.0594059405940594,1.0,3.428152212871794,209,19,190,0.09090909090909091,1.0,1.6893
gaussian,250,200,0.7,20,1,197,7,190,191,1,190,0.03553299492385787,1.0,0.005235602094240838,1.0,206,16,190,191,1,190,0.07766990291262135,1.0,0.005235602094240838,1.0,3.628171375116401,201,11,190,0.05472636815920398,1.0,3.408738267221506,208,18,190,0.08653846153846154,1.0,3.6382393515751015,199,9,190,0.04522613065326633,1.0,3.4592227329116136,206,16,190,0.07766990291262135,1.0,1.94268
gaussian,250,200,0.7,20,2,202,12,190,190,0,190,0.0594059405940594,1.0,0.0,1.0,216,26,190,191,1,190,0.12037037037037036,1.0,0.005235602094240838,1.0,3.656327004134154,202,12,190,0.0594059405940594,1.0,3.40347349839182,214,24,190,0.11214953271028037,1.0,3.656327004134154,202,12,190,0.0594059405940594,1.0,3.4201624081716173,211,21,190,0.0995260663507109,1.0,1.588641
gaussian,250,200,0.7,20,3,201,11,190,193,3,190,0.05472636815920398,1.0,0.015544041450777202,1.0,215,25,190,195,5,190,0.11627906976744186,1.0,0.02564102564102564,1.0,3.6207990312773117,201,11,190,0.05472636815920398,1.0,3.3975792723325706,213,23,190,0.107981220657277,1.0,3.6207990312773117,201,11,190,0.05472636815920398,1.0,3.440198001371073,211,21,190,0.0995260663507109,1.0,1.74773
gaussian,250,200,0.7,20,4,197,7,190,191,1,190,0.03553299492385787,1.0,0.005235602094240838,1.0,205,15,190,192,2,190,0.07317073170731707,1.0,0.010416666666666666,1.0,3.607292564557977,199,9,190,0.04522613065326633,1.0,3.424637848571308,207,17,190,0.0821256038647343,1.0,3.669980171273111,198,8,190,0.04040404040404041,1.0,3.4730099924433118,202,12,190,0.0594059405940594,1.0,1.669905
gaussian,250,200,0.7,20,5,196,6,190,190,0,190,0.030612244897959183,1.0,0.0,1.0,211,21,190,191,1,190,0.0995260663507109,1.0,0.005235602094240838,1.0,3.6168395144930634,197,7,190,0.03553299492385787,1.0,3.395065427687667,214,24,190,0.11214953271028037,1.0,3.6168395144930634,197,7,190,0.03553299492385787,1.0,3.4265274286957563,210,20,190,0.09523809523809523,1.0,1.739633
gaussian,250,200,0.7,20,6,199,9,190,191,1,190,0.04522613065326633,1.0,0.005235602094240838,1.0,215,25,190,193,3,190,0.11627906976744186,1.0,0.015544041450777202,1.0,3.602350394569395,204,14,190,0.06862745098039216,1.0,3.392264414679327,221,31,190,0.14027149321266968,1.0,3.6989441674541412,202,12,190,0.0594059405940594,1.0,3.437181920575508,219,29,190,0.1324200913242009,1.0,1.698702
gaussian,250,200,0.7,20,7,201,11,190,191,1,190,0.05472636815920398,1.0,0.005235602094240838,1.0,206,16,190,191,1,190,0.07766990291262135,1.0,0.005235602094240838,1.0,3.6136650870115883,199,9,190,0.04522613065326633,1.0,3.418908153324343,209,19,190,0.09090909090909091,1.0,3.628096939006789,198,8,190,0.04040404040404041,1.0,3.431512355839542,208,18,190,0.08653846153846154,1.0,2.306868
gaussian,250,200,0.7,20,8,201,11,190,192,2,190,0.05472636815920398,1.0,0.010416666666666666,1.0,214,24,190,192,2,190,0.11214953271028037,1.0,0.010416666666666666,1.0,3.602362236606781,202,12,190,0.0594059405940594,1.0,3.3980643206962458,214,24,190,0.11214953271028037,1.0,3.6274751777494747,201,11,190,0.05472636815920398,1.0,3.4262708610699537,211,21,190,0.0995260663507109,1.0,2.095787
gaussian,250,200,0.7,20,9,194,4,190,190,0,190,0.020618556701030927,1.0,0.0,1.0,203,13,190,190,0,190,0.06403940886699508,1.0,0.0,1.0,3.6205775081250846,198,8,190,0.04040404040404041,1.0,3.4064037776810183,209,19,190,0.09090909090909091,1.0,3.658149776184547,197,7,190,0.03553299492385787,1.0,3.438088470547214,203,13,190,0.06403940886699508,1.0,1.815022
gaussian,250,200,0.7,20,10,202,12,190,190,0,190,0.0594059405940594,1.0,0.0,1.0,217,27,190,191,1,190,0.12442396313364056,1.0,0.005235602094240838,1.0,3.6024976045686414,200,10,190,0.05,1.0,3.3943106296476766,217,27,190,0.12442396313364056,1.0,3.6369874298615077,199,9,190,0.04522613065326633,1.0,3.42432686891927,212,22,190,0.10377358490566038,1.0,1.65531
gaussian,250,200,0.7,20,11,205,15,190,191,1,190,0.07317073170731707,1.0,0.005235602094240838,1.0,217,27,190,192,2,190,0.12442396313364056,1.0,0.010416666666666666,1.0,3.6118944660976213,203,14,189,0.06896551724137931,0.9947368421052631,3.4123015231979883,212,22,190,0.10377358490566038,1.0,3.6440514380037343,200,11,189,0.055,0.9947368421052631,3.436545247665683,211,21,190,0.0995260663507109,1.0,1.681262
gaussian,250,200,0.7,20,12,201,11,190,190,0,190,0.05472636815920398,1.0,0.0,1.0,210,20,190,191,1,190,0.09523809523809523,1.0,0.005235602094240838,1.0,3.601391216364227,204,14,190,0.06862745098039216,1.0,3.4117501286786704,210,20,190,0.09523809523809523,1.0,3.645694022477787,202,13,189,0.06435643564356436,0.9947368421052631,3.495403156323096,208,18,190,0.08653846153846154,1.0,1.841146
gaussian,250,200,0.7,20,13,197,7,190,192,2,190,0.03553299492385787,1.0,0.010416666666666666,1.0,211,21,190,194,4,190,0.0995260663507109,1.0,0.020618556701030927,1.0,3.6047276690085757,201,11,190,0.05472636815920398,1.0,3.404712282334888,213,23,190,0.107981220657277,1.0,3.6417916280806164,199,9,190,0.04522613065326633,1.0,3.4536802170964807,209,19,190,0.09090909090909091,1.0,1.65613
gaussian,250,200,0.7,20,14,216,26,190,194,4,190,0.12037037037037036,1.0,0.020618556701030927,1.0,226,36,190,196,6,190,0.1592920353982301,1.0,0.030612244897959183,1.0,3.589347182810356,217,27,190,0.12442396313364056,1.0,3.371223699751653,234,44,190,0.18803418803418803,1.0,3.630869451521377,216,26,190,0.12037037037037036,1.0,3.4218597716357246,225,35,190,0.15555555555555556,1.0,1.692758
gaussian,250,200,0.7,20,15,203,13,190,190,0,190,0.06403940886699508,1.0,0.0,1.0,213,23,190,190,0,190,0.107981220657277,1.0,0.0,1.0,3.6244576504216393,204,14,190,0.06862745098039216,1.0,3.407032716901649,215,25,190,0.11627906976744186,1.0,3.6244576504216393,204,14,190,0.06862745098039216,1.0,3.471841007323728,212,22,190,0.10377358490566038,1.0,2.550343
gaussian,250,200,0.7,20,16,200,10,190,191,1,190,0.05,1.0,0.005235602094240838,1.0,217,27,190,191,1,190,0.12442396313364056,1.0,0.005235602094240838,1.0,3.597633203068252,201,11,190,0.05472636815920398,1.0,3.389968930904921,219,29,190,0.1324200913242009,1.0,3.6182056052440057,200,10,190,0.05,1.0,3.4210716387030264,216,26,190,0.12037037037037036,1.0,1.599156
gaussian,250,200,0.7,20,17,196,6,190,190,0,190,0.030612244897959183,1.0,0.0,1.0,209,19,190,190,0,190,0.09090909090909091,1.0,0.0,1.0,3.616156654313728,197,7,190,0.03553299492385787,1.0,3.41692554432305,209,19,190,0.09090909090909091,1.0,3.6271892124147525,196,6,190,0.030612244897959183,1.0,3.433096262966246,208,18,190,0.08653846153846154,1.0,1.869032
gaussian,250,200,0.7,20,18,202,12,190,190,0,190,0.0594059405940594,1.0,0.0,1.0,215,25,190,192,2,190,0.11627906976744186,1.0,0.010416666666666666,1.0,3.612740092111066,200,10,190,0.05,1.0,3.398590690929719,217,27,190,0.12442396313364056,1.0,3.652085609664926,199,9,190,0.04522613065326633,1.0,3.4472275644233052,214,24,190,0.11214953271028037,1.0,1.822401
gaussian,250,200,0.7,20,19,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,201,11,190,190,0,190,0.05472636815920398,1.0,0.0,1.0,3.695795708515992,193,3,190,0.015544041450777202,1.0,3.4381304111704156,203,13,190,0.06403940886699508,1.0,3.695795708515992,193,3,190,0.015544041450777202,1.0,3.448602667720154,202,12,190,0.0594059405940594,1.0,1.636812
