model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,80,0.8,20,0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,inf,0,0,0,0.0,0.0,4.211476571727146,8,0,8,0.0,0.042105263157894736,inf,0,0,0,0.0,0.0,4.0916215860649165,10,0,10,0.0,0.05263157894736842,1.364514
t,250,80,0.8,20,1,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.8517830022765716,74,0,74,0.0,0.3894736842105263,3.5760037645601894,112,0,112,0.0,0.5894736842105263,3.7139302954170303,95,0,95,0.0,0.5,3.4831935292176617,123,0,123,0.0,0.6473684210526316,1.395941
t,250,80,0.8,20,2,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.7878939474582523,97,0,97,0.0,0.5105263157894737,3.5310843319278318,135,0,135,0.0,0.7105263157894737,3.723268147825342,108,0,108,0.0,0.5684210526315789,3.497883987702595,139,0,139,0.0,0.7315789473684211,1.361457
t,250,80,0.8,20,3,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.814087258370602,87,0,87,0.0,0.45789473684210524,3.53693421082288,126,0,126,0.0,0.6631578947368421,3.7279597879192314,100,0,100,0.0,0.5263157894736842,3.53693421082288,126,0,126,0.0,0.6631578947368421,1.40526
t,250,80,0.8,20,4,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.647163947202691,169,0,169,0.0,0.8894736842105263,3.4790863719608813,177,0,177,0.0,0.9315789473684211,3.7069957802886857,167,0,167,0.0,0.8789473684210526,3.4895697501359146,176,0,176,0.0,0.9263157894736842,1.480922
t,250,80,0.8,20,5,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6755915424737107,181,0,181,0.0,0.9526315789473684,3.438981318828556,187,0,187,0.0,0.9842105263157894,3.6755915424737107,181,0,181,0.0,0.9526315789473684,3.4932781932018786,185,0,185,0.0,0.9736842105263158,1.567169
t,250,80,0.8,20,6,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.721017301956091,124,0,124,0.0,0.6526315789473685,3.516375492751236,140,0,140,0.0,0.7368421052631579,3.753236916000189,121,0,121,0.0,0.6368421052631579,3.5350384390604592,138,0,138,0.0,0.7263157894736842,1.306192
t,250,80,0.8,20,7,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.683294624711279,145,0,145,0.0,0.7631578947368421,3.490709477136292,167,0,167,0.0,0.8789473684210526,3.6930964995028077,143,0,143,0.0,0.7526315789473684,3.490709477136292,167,0,167,0.0,0.8789473684210526,1.734752
t,250,80,0.8,20,8,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,3.7680189713349934,103,0,103,0.0,0.5421052631578948,3.4964333915167325,150,0,150,0.0,0.7894736842105263,3.6309268457487174,122,0,122,0.0,0.6421052631578947,3.3931393116119395,162,0,162,0.0,0.8526315789473684,1.390994
t,250,80,0.8,20,9,228,38,190,193,4,189,0.16666666666666666,1.0,0.02072538860103627,0.9947368421052631,265,75,190,196,7,189,0.2830188679245283,1.0,0.03571428571428571,0.9947368421052631,4.003779807571219,39,0,39,0.0,0.20526315789473684,3.6923559016334133,70,0,70,0.0,0.3684210526315789,3.8006144825791908,57,0,57,0.0,0.3,3.4898256632102074,99,0,99,0.0,0.5210526315789473,1.292867
t,250,80,0.8,20,10,292,102,190,202,12,190,0.3493150684931507,1.0,0.0594059405940594,1.0,413,223,190,216,26,190,0.5399515738498789,1.0,0.12037037037037036,1.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.398125
t,250,80,0.8,20,11,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.7855936742478415,96,0,96,0.0,0.5052631578947369,3.572075343009149,115,0,115,0.0,0.6052631578947368,3.7694314468658185,97,0,97,0.0,0.5105263157894737,3.532256373133598,121,0,121,0.0,0.6368421052631579,1.559532
t,250,80,0.8,20,12,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,inf,0,0,0,0.0,0.0,3.8360582491060153,41,0,41,0.0,0.21578947368421053,4.561296259804283,3,0,3,0.0,0.015789473684210527,3.744377474773607,53,0,53,0.0,0.2789473684210526,1.474825
