model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,0,13,0,13,9,0,9,0.0,0.06842105263157895,0.0,0.04736842105263158,15,1,14,10,0,10,0.06666666666666667,0.07368421052631578,0.0,0.05263157894736842,4.633795209464231,5,0,5,0.0,0.02631578947368421,4.283080112710273,6,1,5,0.16666666666666666,0.02631578947368421,4.220640496000005,17,3,14,0.17647058823529413,0.07368421052631578,3.9921743415954714,21,6,15,0.2857142857142857,0.07894736842105263,4.5464550304792555,5,0,5,0.0,0.02631578947368421,4.5464550304792555,5,0,5,0.0,0.02631578947368421,4.633795209464231,5,0,5,0.0,0.02631578947368421,4.633795209464231,5,0,5,0.0,0.02631578947368421,3.61338
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,1,8,0,8,2,0,2,0.0,0.042105263157894736,0.0,0.010526315789473684,9,1,8,2,0,2,0.1111111111111111,0.042105263157894736,0.0,0.010526315789473684,4.973012360087173,2,0,2,0.0,0.010526315789473684,4.458500090584254,3,0,3,0.0,0.015789473684210527,4.494545931956968,10,2,8,0.2,0.042105263157894736,4.07342168319922,15,5,10,0.3333333333333333,0.05263157894736842,4.879278440051738,2,0,2,0.0,0.010526315789473684,4.879278440051738,2,0,2,0.0,0.010526315789473684,4.973012360087173,2,0,2,0.0,0.010526315789473684,4.973012360087173,2,0,2,0.0,0.010526315789473684,2.837349
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,2,10,0,10,3,0,3,0.0,0.05263157894736842,0.0,0.015789473684210527,12,0,12,5,0,5,0.0,0.06315789473684211,0.0,0.02631578947368421,4.746749223379158,3,0,3,0.0,0.015789473684210527,4.746749223379158,3,0,3,0.0,0.015789473684210527,4.327304650008847,12,0,12,0.0,0.06315789473684211,4.05245110065356,18,4,14,0.2222222222222222,0.07368421052631578,4.6572800284695575,3,0,3,0.0,0.015789473684210527,4.6572800284695575,3,0,3,0.0,0.015789473684210527,4.746749223379158,3,0,3,0.0,0.015789473684210527,4.746749223379158,3,0,3,0.0,0.015789473684210527,2.85305
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,3,9,0,9,0,0,0,0.0,0.04736842105263158,0.0,0.0,9,0,9,0,0,0,0.0,0.04736842105263158,0.0,0.0,inf,0,0,0,0.0,0.0,4.517786006365163,2,1,1,0.5,0.005263157894736842,4.367006678678037,11,2,9,0.18181818181818182,0.04736842105263158,4.068604359753159,19,7,12,0.3684210526315789,0.06315789473684211,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,3.147498
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,4,12,1,11,8,0,8,0.08333333333333333,0.05789473684210526,0.0,0.042105263157894736,12,1,11,9,1,8,0.08333333333333333,0.05789473684210526,0.1111111111111111,0.042105263157894736,4.444590789078277,6,1,5,0.16666666666666666,0.02631578947368421,4.444590789078277,6,1,5,0.16666666666666666,0.02631578947368421,4.257838977324847,14,3,11,0.21428571428571427,0.05789473684210526,4.090319932376715,15,4,11,0.26666666666666666,0.05789473684210526,4.582725906025435,4,1,3,0.25,0.015789473684210527,4.360816833284932,6,1,5,0.16666666666666666,0.02631578947368421,4.670762870690881,4,1,3,0.25,0.015789473684210527,4.444590789078277,6,1,5,0.16666666666666666,0.02631578947368421,2.91637
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,5,18,4,14,7,0,7,0.2222222222222222,0.07368421052631578,0.0,0.03684210526315789,20,4,16,7,0,7,0.2,0.08421052631578947,0.0,0.03684210526315789,4.921567906219937,3,0,3,0.0,0.015789473684210527,4.442414604618095,5,0,5,0.0,0.02631578947368421,4.092116395775197,27,11,16,0.4074074074074074,0.08421052631578947,3.9547267934862407,31,15,16,0.4838709677419355,0.08421052631578947,4.828803637972171,3,0,3,0.0,0.015789473684210527,4.358681666679805,5,0,5,0.0,0.02631578947368421,4.921567906219937,3,0,3,0.0,0.015789473684210527,4.442414604618095,5,0,5,0.0,0.02631578947368421,3.601189
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,6,7,0,7,3,0,3,0.0,0.03684210526315789,0.0,0.015789473684210527,11,0,11,3,0,3,0.0,0.05789473684210526,0.0,0.015789473684210527,inf,0,0,0,0.0,0.0,4.644731468239953,2,1,1,0.5,0.005263157894736842,4.393729344409427,11,0,11,0.0,0.05789473684210526,4.158317347333847,14,2,12,0.14285714285714285,0.06315789473684211,inf,0,0,0,0.0,0.0,4.55718515696908,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,4.644731468239953,2,1,1,0.5,0.005263157894736842,2.860125
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,7,7,1,6,3,0,3,0.14285714285714285,0.031578947368421054,0.0,0.015789473684210527,7,1,6,3,0,3,0.14285714285714285,0.031578947368421054,0.0,0.015789473684210527,4.931707807809234,2,0,2,0.0,0.010526315789473684,4.45035800839474,3,0,3,0.0,0.015789473684210527,4.680922645319041,7,1,6,0.14285714285714285,0.031578947368421054,4.148985490477135,12,1,11,0.08333333333333333,0.05789473684210526,4.8387524174294665,2,0,2,0.0,0.010526315789473684,4.8387524174294665,2,0,2,0.0,0.010526315789473684,4.931707807809234,2,0,2,0.0,0.010526315789473684,4.931707807809234,2,0,2,0.0,0.010526315789473684,2.639673
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,8,9,0,9,4,0,4,0.0,0.04736842105263158,0.0,0.021052631578947368,10,0,10,5,0,5,0.0,0.05263157894736842,0.0,0.02631578947368421,4.825019029559556,1,0,1,0.0,0.005263157894736842,4.322176226742064,5,0,5,0.0,0.02631578947368421,4.295618185203881,14,1,13,0.07142857142857142,0.06842105263157895,4.001546165802218,20,5,15,0.25,0.07894736842105263,inf,0,0,0,0.0,0.0,4.7340745646883144,1,0,1,0.0,0.005263157894736842,4.825019029559556,1,0,1,0.0,0.005263157894736842,4.825019029559556,1,0,1,0.0,0.005263157894736842,2.585609
gaussian,gaussian,250,80,80,0.6,20,block_ar1,0.6,9,11,2,9,4,0,4,0.18181818181818182,0.04736842105263158,0.0,0.021052631578947368,11,2,9,4,0,4,0.18181818181818182,0.04736842105263158,0.0,0.021052631578947368,inf,0,0,0,0.0,0.0,4.712275579698292,1,0,1,0.0,0.005263157894736842,4.2616615049801085,13,2,11,0.15384615384615385,0.05789473684210526,4.017421515906921,19,7,12,0.3684210526315789,0.06315789473684211,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,4.712275579698292,1,0,1,0.0,0.005263157894736842,2.58277
