model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,120,0.8,20,0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.6342437736501165,180,0,180,0.0,0.9473684210526315,3.4688044897039796,183,0,183,0.0,0.9631578947368421,3.6150547022578485,181,0,181,0.0,0.9526315789473684,3.4688044897039796,183,0,183,0.0,0.9631578947368421,1.482731
t,250,120,0.8,20,1,206,16,190,190,0,190,0.07766990291262135,1.0,0.0,1.0,215,25,190,190,0,190,0.11627906976744186,1.0,0.0,1.0,3.624042703630902,181,0,181,0.0,0.9526315789473684,3.4853862254654766,186,0,186,0.0,0.9789473684210527,3.5334000016934173,184,0,184,0.0,0.968421052631579,3.4853862254654766,186,0,186,0.0,0.9789473684210527,1.521569
t,250,120,0.8,20,2,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.628670902294418,185,0,185,0.0,0.9736842105263158,3.503870710297566,188,0,188,0.0,0.9894736842105263,3.628670902294418,185,0,185,0.0,0.9736842105263158,3.503870710297566,188,0,188,0.0,0.9894736842105263,1.531054
t,250,120,0.8,20,3,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.8215318957238527,183,0,183,0.0,0.9631578947368421,3.4935457649532577,187,0,187,0.0,0.9842105263157894,3.6188137803042113,184,0,184,0.0,0.968421052631579,3.4935457649532577,187,0,187,0.0,0.9842105263157894,1.420926
t,250,120,0.8,20,4,190,0,190,190,0,190,0.0,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,4.194989149272546,18,0,18,0.0,0.09473684210526316,3.7859233621437767,48,0,48,0.0,0.25263157894736843,4.043022258764802,23,0,23,0.0,0.12105263157894737,3.7121806361365195,60,0,60,0.0,0.3157894736842105,1.466642
t,250,120,0.8,20,5,190,0,190,190,0,190,0.0,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,3.641193820145222,175,0,175,0.0,0.9210526315789473,3.4788075463193917,185,0,185,0.0,0.9736842105263158,3.5476510739170624,183,0,183,0.0,0.9631578947368421,3.3653116646113865,187,0,187,0.0,0.9842105263157894,1.35764
t,250,120,0.8,20,6,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.9186973067559916,189,0,189,0.0,0.9947368421052631,3.9186973067559916,189,0,189,0.0,0.9947368421052631,3.9186973067559916,189,0,189,0.0,0.9947368421052631,3.9186973067559916,189,0,189,0.0,0.9947368421052631,1.700007
t,250,120,0.8,20,7,192,2,190,190,0,190,0.010416666666666666,1.0,0.0,1.0,196,6,190,190,0,190,0.030612244897959183,1.0,0.0,1.0,3.633535796670454,189,0,189,0.0,0.9947368421052631,3.514438251720242,190,1,189,0.005263157894736842,0.9947368421052631,3.514438251720242,190,1,189,0.005263157894736842,0.9947368421052631,3.514438251720242,190,1,189,0.005263157894736842,0.9947368421052631,1.4346
t,250,120,0.8,20,8,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.629944271649954,179,0,179,0.0,0.9421052631578948,3.4351828210425657,188,0,188,0.0,0.9894736842105263,3.60422157361267,182,0,182,0.0,0.9578947368421052,3.4351828210425657,188,0,188,0.0,0.9894736842105263,1.503951
t,250,120,0.8,20,9,190,0,190,190,0,190,0.0,1.0,0.0,1.0,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,3.6444551053975847,181,0,181,0.0,0.9526315789473684,3.495643595433494,186,0,186,0.0,0.9789473684210527,3.6175227138243633,182,0,182,0.0,0.9578947368421052,3.495643595433494,186,0,186,0.0,0.9789473684210527,1.549085
