model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,80,0.25,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.489267
gaussian,250,80,0.25,20,1,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,4.867453326406475,2,1,1,0.5,0.005263157894736842,4.867453326406475,2,1,1,0.5,0.005263157894736842,4.867453326406475,2,1,1,0.5,0.005263157894736842,4.867453326406475,2,1,1,0.5,0.005263157894736842,9.182178
gaussian,250,80,0.25,20,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.125742
gaussian,250,80,0.25,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.023753
gaussian,250,80,0.25,20,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.990073
gaussian,250,80,0.25,20,5,2,0,2,0,0,0,0.0,0.010526315789473684,0.0,0.0,3,0,3,0,0,0,0.0,0.015789473684210527,0.0,0.0,4.6695558516496645,2,1,1,0.5,0.005263157894736842,4.6695558516496645,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,4.6695558516496645,2,1,1,0.5,0.005263157894736842,8.830636
gaussian,250,80,0.25,20,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.795202
gaussian,250,80,0.25,20,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.725395
gaussian,250,80,0.25,20,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.99982
gaussian,250,80,0.25,20,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,inf,0,0,0,0.0,0.0,4.604116363971312,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,4.604116363971312,2,1,1,0.5,0.005263157894736842,9.010591
gaussian,250,80,0.25,20,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.3918023269935365,4,2,2,0.5,0.010526315789473684,inf,0,0,0,0.0,0.0,4.735612590213564,1,1,0,1.0,0.0,9.010041
gaussian,250,80,0.25,20,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.331905230022356,1,0,1,0.0,0.005263157894736842,4.545382712574171,2,1,1,0.5,0.005263157894736842,5.331905230022356,1,0,1,0.0,0.005263157894736842,5.331905230022356,1,0,1,0.0,0.005263157894736842,8.831062
gaussian,250,80,0.25,20,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.776957
gaussian,250,80,0.25,20,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.823979
gaussian,250,80,0.25,20,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.906851
gaussian,250,80,0.25,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.001156
gaussian,250,80,0.25,20,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.927021
gaussian,250,80,0.25,20,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.483103
gaussian,250,80,0.25,20,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,1,0,0,0,0.6666666666666666,0.005263157894736842,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.862396
gaussian,250,80,0.25,20,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.889008
