model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,60,0.35,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,0.5,0.005263157894736842,0.0,0.0,4.882671226001841,1,0,1,0.0,0.005263157894736842,4.580774263884043,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,4.882671226001841,1,0,1,0.0,0.005263157894736842,9.47935
gaussian,250,60,0.35,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.14188
gaussian,250,60,0.35,20,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.956956
gaussian,250,60,0.35,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.596896005463902,2,2,0,1.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.915716
gaussian,250,60,0.35,20,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.79438989147996,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.79438989147996,1,1,0,1.0,0.0,9.170136
gaussian,250,60,0.35,20,5,10,1,9,0,0,0,0.1,0.04736842105263158,0.0,0.0,38,6,32,0,0,0,0.15789473684210525,0.16842105263157894,0.0,0.0,inf,0,0,0,0.0,0.0,4.514284423753053,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.741457
gaussian,250,60,0.35,20,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.965279
gaussian,250,60,0.35,20,7,3,1,2,0,0,0,0.3333333333333333,0.010526315789473684,0.0,0.0,3,1,2,0,0,0,0.3333333333333333,0.010526315789473684,0.0,0.0,4.842536061776772,1,1,0,1.0,0.0,4.842536061776772,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.842536061776772,1,1,0,1.0,0.0,8.849704
gaussian,250,60,0.35,20,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.991609
gaussian,250,60,0.35,20,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.193074
gaussian,250,60,0.35,20,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.733431513567809,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.733431513567809,1,1,0,1.0,0.0,8.842648
gaussian,250,60,0.35,20,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.5290211027605904,2,1,1,0.5,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.849594
gaussian,250,60,0.35,20,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.809152
gaussian,250,60,0.35,20,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,1.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.793392
gaussian,250,60,0.35,20,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.042463
gaussian,250,60,0.35,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.024227
gaussian,250,60,0.35,20,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.934414
gaussian,250,60,0.35,20,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.95412
gaussian,250,60,0.35,20,18,4,2,2,0,0,0,0.5,0.010526315789473684,0.0,0.0,5,2,3,0,0,0,0.4,0.015789473684210527,0.0,0.0,4.804187798272126,1,1,0,1.0,0.0,4.804187798272126,1,1,0,1.0,0.0,4.804187798272126,1,1,0,1.0,0.0,4.804187798272126,1,1,0,1.0,0.0,8.953607
gaussian,250,60,0.35,20,19,2,0,2,0,0,0,0.0,0.010526315789473684,0.0,0.0,2,0,2,0,0,0,0.0,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.937765
