model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,0,27,1,26,18,0,18,0.037037037037037035,0.1368421052631579,0.0,0.09473684210526316,32,5,27,20,0,20,0.15625,0.14210526315789473,0.0,0.10526315789473684,4.292911322584054,14,0,14,0.0,0.07368421052631578,4.21775398604728,15,1,14,0.06666666666666667,0.07368421052631578,4.104113987058751,32,6,26,0.1875,0.1368421052631579,3.837136394563098,42,11,31,0.2619047619047619,0.1631578947368421,4.47037139788886,10,0,10,0.0,0.05263157894736842,4.149534775672266,15,1,14,0.06666666666666667,0.07368421052631578,4.292911322584054,14,0,14,0.0,0.07368421052631578,4.21775398604728,15,1,14,0.06666666666666667,0.07368421052631578,3.000014
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,1,29,3,26,16,0,16,0.10344827586206896,0.1368421052631579,0.0,0.08421052631578947,33,3,30,21,0,21,0.09090909090909091,0.15789473684210525,0.0,0.11052631578947368,4.219415112652335,16,1,15,0.0625,0.07894736842105263,4.046496266425063,21,2,19,0.09523809523809523,0.1,4.071303997352049,33,4,29,0.12121212121212122,0.15263157894736842,3.8875671094794257,40,10,30,0.25,0.15789473684210525,4.255674221327948,14,1,13,0.07142857142857142,0.06842105263157895,4.048904236241878,19,2,17,0.10526315789473684,0.08947368421052632,4.326631213417764,14,1,13,0.07142857142857142,0.06842105263157895,4.115659647346718,19,2,17,0.10526315789473684,0.08947368421052632,2.944813
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,2,21,0,21,17,0,17,0.0,0.11052631578947368,0.0,0.08947368421052632,24,2,22,18,0,18,0.08333333333333333,0.11578947368421053,0.0,0.09473684210526316,4.277174773198081,14,2,12,0.14285714285714285,0.06315789473684211,4.061427619185929,17,2,15,0.11764705882352941,0.07894736842105263,4.092887232238847,27,6,21,0.2222222222222222,0.11052631578947368,3.8577368900770366,37,13,24,0.35135135135135137,0.12631578947368421,4.263315120407312,13,2,11,0.15384615384615385,0.05789473684210526,4.069244325614331,15,2,13,0.13333333333333333,0.06842105263157895,4.332421051194883,13,2,11,0.15384615384615385,0.05789473684210526,4.133450932707358,15,2,13,0.13333333333333333,0.06842105263157895,3.001324
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,3,24,2,22,17,0,17,0.08333333333333333,0.11578947368421053,0.0,0.08947368421052632,30,5,25,20,0,20,0.16666666666666666,0.13157894736842105,0.0,0.10526315789473684,4.433560122962083,12,1,11,0.08333333333333333,0.05789473684210526,4.021739773765759,19,2,17,0.10526315789473684,0.08947368421052632,4.078006694219502,30,6,24,0.2,0.12631578947368421,3.8617994083792477,39,11,28,0.28205128205128205,0.14736842105263157,4.364661697345742,12,1,11,0.08333333333333333,0.05789473684210526,4.1534541484910585,14,1,13,0.07142857142857142,0.06842105263157895,4.433560122962083,12,1,11,0.08333333333333333,0.05789473684210526,4.0465397489130615,18,2,16,0.1111111111111111,0.08421052631578947,3.036545
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,4,21,0,21,17,0,17,0.0,0.11052631578947368,0.0,0.08947368421052632,25,0,25,18,0,18,0.0,0.13157894736842105,0.0,0.09473684210526316,4.249086417737385,15,0,15,0.0,0.07894736842105263,4.13011486821792,17,2,15,0.11764705882352941,0.07894736842105263,4.156614727576694,22,2,20,0.09090909090909091,0.10526315789473684,3.9209017280815335,31,4,27,0.12903225806451613,0.14210526315789473,4.2865695781078115,14,0,14,0.0,0.07368421052631578,4.062143373507599,17,2,15,0.11764705882352941,0.07894736842105263,4.356151345090298,14,0,14,0.0,0.07368421052631578,4.13011486821792,17,2,15,0.11764705882352941,0.07894736842105263,3.032558
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,5,29,2,27,22,0,22,0.06896551724137931,0.14210526315789473,0.0,0.11578947368421053,33,5,28,25,0,25,0.15151515151515152,0.14736842105263157,0.0,0.13157894736842105,4.248954041155795,20,1,19,0.05,0.1,3.978997157239151,24,4,20,0.16666666666666666,0.10526315789473684,4.110191363759844,32,6,26,0.1875,0.1368421052631579,3.877454870751793,43,15,28,0.3488372093023256,0.14736842105263157,4.18136768453114,20,1,19,0.05,0.1,4.006190500264325,23,3,20,0.13043478260869565,0.10526315789473684,4.248954041155795,20,1,19,0.05,0.1,4.072838954977771,23,3,20,0.13043478260869565,0.10526315789473684,3.049418
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,6,27,2,25,21,0,21,0.07407407407407407,0.13157894736842105,0.0,0.11052631578947368,30,3,27,21,0,21,0.1,0.14210526315789473,0.0,0.11052631578947368,4.274964182688374,12,0,12,0.0,0.06315789473684211,4.046374643889373,18,3,15,0.16666666666666666,0.07894736842105263,4.092012651692676,30,4,26,0.13333333333333333,0.1368421052631579,3.82872998679979,41,12,29,0.2926829268292683,0.15263157894736842,4.310741190499382,11,0,11,0.0,0.05789473684210526,4.142381729394011,14,1,13,0.07142857142857142,0.06842105263157895,4.380665547955544,11,0,11,0.0,0.05789473684210526,4.211463923840038,14,1,13,0.07142857142857142,0.06842105263157895,3.071924
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,7,27,1,26,20,0,20,0.037037037037037035,0.1368421052631579,0.0,0.10526315789473684,32,4,28,21,0,21,0.125,0.14736842105263157,0.0,0.11052631578947368,4.2324991767300455,15,0,15,0.0,0.07894736842105263,3.99810309036441,20,1,19,0.05,0.1,4.148506136440471,31,4,27,0.12903225806451613,0.14210526315789473,3.858388599774371,37,9,28,0.24324324324324326,0.14736842105263157,4.3930271136974435,14,0,14,0.0,0.07368421052631578,4.027773756284253,18,1,17,0.05555555555555555,0.08947368421052632,4.460781704179765,14,0,14,0.0,0.07368421052631578,4.1677688073489545,17,1,16,0.058823529411764705,0.08421052631578947,3.084976
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,8,21,1,20,18,0,18,0.047619047619047616,0.10526315789473684,0.0,0.09473684210526316,24,2,22,18,0,18,0.08333333333333333,0.11578947368421053,0.0,0.09473684210526316,4.257674432977938,14,1,13,0.07142857142857142,0.06842105263157895,4.0844130110561565,17,2,15,0.11764705882352941,0.07894736842105263,4.185653080517063,23,3,20,0.13043478260869565,0.10526315789473684,3.916489257133246,31,8,23,0.25806451612903225,0.12105263157894737,4.310611149823814,12,1,11,0.08333333333333333,0.05789473684210526,4.0711325821233855,16,1,15,0.0625,0.07894736842105263,4.382519304793254,12,1,11,0.08333333333333333,0.05789473684210526,4.0844130110561565,17,2,15,0.11764705882352941,0.07894736842105263,2.885169
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,9,23,1,22,18,0,18,0.043478260869565216,0.11578947368421053,0.0,0.09473684210526316,26,1,25,19,0,19,0.038461538461538464,0.13157894736842105,0.0,0.1,4.256903911239928,15,0,15,0.0,0.07894736842105263,4.075340082041807,19,0,19,0.0,0.1,4.119165117669408,25,1,24,0.04,0.12631578947368421,3.8893350975680727,34,7,27,0.20588235294117646,0.14210526315789473,4.314603447936999,13,0,13,0.0,0.06842105263157895,4.0112508735966586,19,0,19,0.0,0.1,4.383621936829074,13,0,13,0.0,0.06842105263157895,4.075340082041807,19,0,19,0.0,0.1,3.120543
gaussian,gaussian,250,80,120,0.7,20,block_ar1,0.6,10,28,2,26,19,0,19,0.07142857142857142,0.1368421052631579,0.0,0.1,34,6,28,22,0,22,0.17647058823529413,0.14736842105263157,0.0,0.11578947368421053,4.177899300474587,20,1,19,0.05,0.1,4.050003959034024,22,2,20,0.09090909090909091,0.10526315789473684,4.058653222641715,33,6,27,0.18181818181818182,0.14210526315789473,3.853152519483829,40,10,30,0.25,0.15789473684210525,4.172045142841881,19,1,18,0.05263157894736842,0.09473684210526316,3.982525070411024,22,2,20,0.09090909090909091,0.10526315789473684,4.243447302339329,19,1,18,0.05263157894736842,0.09473684210526316,4.050003959034024,22,2,20,0.09090909090909091,0.10526315789473684,3.050072
