model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,60,0.3,20,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.245598
gaussian,250,60,0.3,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,9.062097
gaussian,250,60,0.3,20,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.723257
gaussian,250,60,0.3,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.4395857058577475,3,2,1,0.6666666666666666,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.932651
gaussian,250,60,0.3,20,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,5,2,0,0,0,0.7142857142857143,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,4.79438989147996,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.79438989147996,1,1,0,1.0,0.0,8.902183
gaussian,250,60,0.3,20,5,5,1,4,2,0,2,0.2,0.021052631578947368,0.0,0.010526315789473684,9,2,7,4,0,4,0.2222222222222222,0.03684210526315789,0.0,0.021052631578947368,inf,0,0,0,0.0,0.0,4.4775749088380055,3,1,2,0.3333333333333333,0.010526315789473684,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.828725
gaussian,250,60,0.3,20,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0,0,0,0.0,0.010526315789473684,0.0,0.0,inf,0,0,0,0.0,0.0,4.670180740844205,1,0,1,0.0,0.005263157894736842,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.872917
gaussian,250,60,0.3,20,7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.760838
gaussian,250,60,0.3,20,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.862819
gaussian,250,60,0.3,20,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,8.632151
gaussian,250,60,0.3,20,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,4.733431513567809,1,1,0,1.0,0.0,inf,0,0,0,0.0,0.0,4.733431513567809,1,1,0,1.0,0.0,8.827392
gaussian,250,60,0.3,20,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.936979342850828,1,0,1,0.0,0.005263157894736842,4.5290211027605904,2,1,1,0.5,0.005263157894736842,4.936979342850828,1,0,1,0.0,0.005263157894736842,4.936979342850828,1,0,1,0.0,0.005263157894736842,8.913078
