model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,80,0.5,20,10,201,56,145,86,7,79,0.27860696517412936,0.7631578947368421,0.08139534883720931,0.41578947368421054,277,115,162,107,10,97,0.4151624548736462,0.8526315789473684,0.09345794392523364,0.5105263157894737,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.465376
t,250,80,0.5,20,11,13,0,13,0,0,0,0.0,0.06842105263157895,0.0,0.0,29,0,29,2,0,2,0.0,0.15263157894736842,0.0,0.010526315789473684,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.389523
t,250,80,0.5,20,12,93,0,93,0,0,0,0.0,0.48947368421052634,0.0,0.0,112,0,112,13,0,13,0.0,0.5894736842105263,0.0,0.06842105263157895,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.390202
t,250,80,0.5,20,13,35,3,32,11,0,11,0.08571428571428572,0.16842105263157894,0.0,0.05789473684210526,58,8,50,15,0,15,0.13793103448275862,0.2631578947368421,0.0,0.07894736842105263,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.375861
t,250,80,0.5,20,14,23,0,23,0,0,0,0.0,0.12105263157894737,0.0,0.0,37,0,37,0,0,0,0.0,0.19473684210526315,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.365269
t,250,80,0.5,20,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.475782
t,250,80,0.5,20,16,98,0,98,14,0,14,0.0,0.5157894736842106,0.0,0.07368421052631578,118,0,118,37,0,37,0.0,0.6210526315789474,0.0,0.19473684210526315,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.570125
t,250,80,0.5,20,17,32,0,32,0,0,0,0.0,0.16842105263157894,0.0,0.0,44,0,44,5,0,5,0.0,0.23157894736842105,0.0,0.02631578947368421,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.280219
t,250,80,0.5,20,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,0,7,0,0,0,0.0,0.03684210526315789,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.488437
t,250,80,0.5,20,19,24,0,24,0,0,0,0.0,0.12631578947368421,0.0,0.0,50,0,50,3,0,3,0.0,0.2631578947368421,0.0,0.015789473684210527,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,1.346154
