model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,250,120,0.6,20,0,191,13,178,166,1,165,0.06806282722513089,0.9368421052631579,0.006024096385542169,0.868421052631579,205,22,183,171,2,169,0.1073170731707317,0.9631578947368421,0.011695906432748537,0.8894736842105263,3.6873764286507984,143,11,132,0.07692307692307693,0.6947368421052632,3.4500704842958894,175,21,154,0.12,0.8105263157894737,3.738222119258971,137,9,128,0.06569343065693431,0.6736842105263158,3.5179794780411497,165,18,147,0.10909090909090909,0.7736842105263158,1.450905
gaussian,250,120,0.6,20,1,179,14,165,129,0,129,0.0782122905027933,0.868421052631579,0.0,0.6789473684210526,200,26,174,141,1,140,0.13,0.9157894736842105,0.0070921985815602835,0.7368421052631579,3.7326751314240774,123,13,110,0.10569105691056911,0.5789473684210527,3.5039408130286733,155,25,130,0.16129032258064516,0.6842105263157895,3.7627574012240967,122,13,109,0.10655737704918032,0.5736842105263158,3.546556649997965,150,22,128,0.14666666666666667,0.6736842105263158,1.453347
gaussian,250,120,0.6,20,2,199,19,180,147,0,147,0.09547738693467336,0.9473684210526315,0.0,0.7736842105263158,217,33,184,165,3,162,0.15207373271889402,0.968421052631579,0.01818181818181818,0.8526315789473684,3.6618749259105283,158,17,141,0.10759493670886076,0.7421052631578947,3.415795398539149,198,34,164,0.1717171717171717,0.8631578947368421,3.7309760176407614,148,13,135,0.08783783783783784,0.7105263157894737,3.496919788875026,185,28,157,0.15135135135135136,0.8263157894736842,1.577872
gaussian,250,120,0.6,20,3,189,6,183,162,0,162,0.031746031746031744,0.9631578947368421,0.0,0.8526315789473684,204,17,187,168,0,168,0.08333333333333333,0.9842105263157894,0.0,0.8842105263157894,3.6642563052095536,157,5,152,0.03184713375796178,0.8,3.449773785769229,179,14,165,0.0782122905027933,0.868421052631579,3.726100047696575,153,4,149,0.026143790849673203,0.7842105263157895,3.5381768845188795,174,12,162,0.06896551724137931,0.8526315789473684,1.339336
gaussian,250,120,0.6,20,4,195,5,190,180,0,180,0.02564102564102564,1.0,0.0,0.9473684210526315,206,16,190,185,1,184,0.07766990291262135,1.0,0.005405405405405406,0.968421052631579,3.6515370639632936,173,6,167,0.03468208092485549,0.8789473684210526,3.42880194026107,194,22,172,0.1134020618556701,0.9052631578947369,3.7113940945385733,167,3,164,0.017964071856287425,0.8631578947368421,3.4817854553720036,188,19,169,0.10106382978723404,0.8894736842105263,1.482701
gaussian,250,120,0.6,20,5,201,11,190,187,0,187,0.05472636815920398,1.0,0.0,0.9842105263157894,217,27,190,188,1,187,0.12442396313364056,1.0,0.005319148936170213,0.9842105263157894,3.6223865537438584,184,12,172,0.06521739130434782,0.9052631578947369,3.4246312686875586,202,24,178,0.1188118811881188,0.9368421052631579,3.657789106513163,183,11,172,0.060109289617486336,0.9052631578947369,3.484571906915359,198,21,177,0.10606060606060606,0.9315789473684211,1.695541
gaussian,250,120,0.6,20,6,198,16,182,150,1,149,0.08080808080808081,0.9578947368421052,0.006666666666666667,0.7842105263157895,209,25,184,167,1,166,0.11961722488038277,0.968421052631579,0.005988023952095809,0.8736842105263158,3.6451386555963445,172,18,154,0.10465116279069768,0.8105263157894737,3.443849716577798,187,25,162,0.13368983957219252,0.8526315789473684,3.677539563179431,168,18,150,0.10714285714285714,0.7894736842105263,3.469018471229985,184,23,161,0.125,0.8473684210526315,1.436304
gaussian,250,120,0.6,20,7,196,8,188,177,0,177,0.04081632653061224,0.9894736842105263,0.0,0.9315789473684211,211,22,189,181,1,180,0.10426540284360189,0.9947368421052631,0.0055248618784530384,0.9473684210526315,3.6361726873926123,173,11,162,0.06358381502890173,0.8526315789473684,3.438008028041792,191,19,172,0.09947643979057591,0.9052631578947369,3.695840391847892,164,6,158,0.036585365853658534,0.8315789473684211,3.4895657426341105,186,18,168,0.0967741935483871,0.8842105263157894,1.467711
gaussian,250,120,0.6,20,8,192,9,183,164,0,164,0.046875,0.9631578947368421,0.0,0.8631578947368421,211,26,185,170,0,170,0.12322274881516587,0.9736842105263158,0.0,0.8947368421052632,3.6932904315713215,141,3,138,0.02127659574468085,0.7263157894736842,3.4387809384862034,182,23,159,0.12637362637362637,0.8368421052631579,3.7577996311893225,137,3,134,0.021897810218978103,0.7052631578947368,3.514998803441044,167,14,153,0.08383233532934131,0.8052631578947368,1.454605
gaussian,250,120,0.6,20,9,191,9,182,171,0,171,0.04712041884816754,0.9578947368421052,0.0,0.9,203,17,186,176,0,176,0.08374384236453201,0.9789473684210527,0.0,0.9263157894736842,3.6479216373006422,170,8,162,0.047058823529411764,0.8526315789473684,3.427247825501659,193,20,173,0.10362694300518134,0.9105263157894737,3.7024436631256794,167,7,160,0.041916167664670656,0.8421052631578947,3.4840285963131934,187,15,172,0.08021390374331551,0.9052631578947369,1.46292
