model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
t,250,120,0.6,20,0,190,0,190,188,0,188,0.0,1.0,0.0,0.9894736842105263,190,0,190,189,0,189,0.0,1.0,0.0,0.9947368421052631,4.214888529735933,21,0,21,0.0,0.11052631578947368,3.777233741077349,50,0,50,0.0,0.2631578947368421,3.991105163255599,29,0,29,0.0,0.15263157894736842,3.6610722294427585,68,0,68,0.0,0.35789473684210527,1.609623
t,250,120,0.6,20,1,193,15,178,158,0,158,0.07772020725388601,0.9368421052631579,0.0,0.8315789473684211,204,24,180,171,0,171,0.11764705882352941,0.9473684210526315,0.0,0.9,3.8469144407391864,83,0,83,0.0,0.4368421052631579,3.5682468464988144,112,0,112,0.0,0.5894736842105263,3.666990315504552,102,0,102,0.0,0.5368421052631579,3.4418840296334525,130,0,130,0.0,0.6842105263157895,1.498783
t,250,120,0.6,20,2,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.73105966089257,119,0,119,0.0,0.6263157894736842,3.4941742106252422,153,0,153,0.0,0.8052631578947368,3.714970559816344,124,0,124,0.0,0.6526315789473685,3.4941742106252422,153,0,153,0.0,0.8052631578947368,1.510438
t,250,120,0.6,20,3,188,0,188,178,0,178,0.0,0.9894736842105263,0.0,0.9368421052631579,189,0,189,184,0,184,0.0,0.9947368421052631,0.0,0.968421052631579,3.814097900068757,86,0,86,0.0,0.45263157894736844,3.5203261255864837,138,0,138,0.0,0.7263157894736842,3.7752646204251605,92,0,92,0.0,0.4842105263157895,3.4869306316273105,143,0,143,0.0,0.7526315789473684,1.465524
t,250,120,0.6,20,4,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,4.470804467468687,5,0,5,0.0,0.02631578947368421,4.164722692551703,10,0,10,0.0,0.05263157894736842,4.265482531122644,7,0,7,0.0,0.03684210526315789,4.019667287726459,14,0,14,0.0,0.07368421052631578,1.429646
t,250,120,0.6,20,5,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.734079267530267,126,0,126,0.0,0.6631578947368421,3.486900677365162,155,0,155,0.0,0.8157894736842105,3.592074666882538,142,0,142,0.0,0.7473684210526316,3.381406122579526,164,0,164,0.0,0.8631578947368421,1.635427
t,250,120,0.6,20,6,186,0,186,159,0,159,0.0,0.9789473684210527,0.0,0.8368421052631579,188,0,188,170,0,170,0.0,0.9894736842105263,0.0,0.8947368421052632,3.7560446896756816,109,0,109,0.0,0.5736842105263158,3.5228611171130404,133,0,133,0.0,0.7,3.7497121756719323,110,0,110,0.0,0.5789473684210527,3.528593196855336,132,0,132,0.0,0.6947368421052632,1.45033
t,250,120,0.6,20,7,191,1,190,190,0,190,0.005235602094240838,1.0,0.0,1.0,193,3,190,190,0,190,0.015544041450777202,1.0,0.0,1.0,3.707662322131712,132,0,132,0.0,0.6947368421052632,3.4851364539459033,160,0,160,0.0,0.8421052631578947,3.5359754905900562,156,0,156,0.0,0.8210526315789474,3.329993842731659,173,0,173,0.0,0.9105263157894737,1.640289
t,250,120,0.6,20,8,189,0,189,181,0,181,0.0,0.9947368421052631,0.0,0.9526315789473684,190,0,190,184,0,184,0.0,1.0,0.0,0.968421052631579,3.8733195797525823,72,0,72,0.0,0.37894736842105264,3.574941789310827,111,0,111,0.0,0.5842105263157895,3.771770008558754,86,0,86,0.0,0.45263157894736844,3.5057403840709576,126,0,126,0.0,0.6631578947368421,1.461221
t,250,120,0.6,20,9,190,0,190,190,0,190,0.0,1.0,0.0,1.0,190,0,190,190,0,190,0.0,1.0,0.0,1.0,3.895384654926217,64,0,64,0.0,0.3368421052631579,3.5050686787752037,144,0,144,0.0,0.7578947368421053,3.8166388593331586,80,0,80,0.0,0.42105263157894735,3.5050686787752037,144,0,144,0.0,0.7578947368421053,1.452165
t,250,120,0.6,20,10,178,0,178,162,0,162,0.0,0.9368421052631579,0.0,0.8526315789473684,184,0,184,169,0,169,0.0,0.968421052631579,0.0,0.8894736842105263,4.05094864419135,32,0,32,0.0,0.16842105263157894,3.6932124057493536,70,0,70,0.0,0.3684210526315789,3.8984150683709045,49,0,49,0.0,0.2578947368421053,3.5849061211411444,86,0,86,0.0,0.45263157894736844,1.457461
t,250,120,0.6,20,11,190,0,190,182,0,182,0.0,1.0,0.0,0.9578947368421052,190,0,190,185,0,185,0.0,1.0,0.0,0.9736842105263158,4.0045741034248055,40,0,40,0.0,0.21052631578947367,3.660233483017553,80,0,80,0.0,0.42105263157894735,3.853340395048418,59,0,59,0.0,0.3105263157894737,3.549660130426009,96,0,96,0.0,0.5052631578947369,1.344678
t,250,120,0.6,20,12,174,0,174,145,0,145,0.0,0.9157894736842105,0.0,0.7631578947368421,180,1,179,157,0,157,0.005555555555555556,0.9421052631578948,0.0,0.8263157894736842,3.9190796621317823,67,0,67,0.0,0.3526315789473684,3.628498604292835,92,0,92,0.0,0.4842105263157895,3.774946698631679,77,0,77,0.0,0.4052631578947368,3.54307003289912,105,0,105,0.0,0.5526315789473685,1.648308
t,250,120,0.6,20,13,223,34,189,188,6,182,0.15246636771300448,0.9947368421052631,0.031914893617021274,0.9578947368421052,255,66,189,192,9,183,0.25882352941176473,0.9947368421052631,0.046875,0.9631578947368421,3.979569471738187,53,0,53,0.0,0.2789473684210526,3.6637936145844727,80,0,80,0.0,0.42105263157894735,3.716083636250715,77,0,77,0.0,0.4052631578947368,3.438278666150319,119,0,119,0.0,0.6263157894736842,1.435311
t,250,120,0.6,20,14,189,11,178,152,0,152,0.0582010582010582,0.9368421052631579,0.0,0.8,205,21,184,168,0,168,0.1024390243902439,0.968421052631579,0.0,0.8842105263157894,4.072173320391138,30,0,30,0.0,0.15789473684210525,3.687582584546819,71,0,71,0.0,0.3736842105263158,3.7498153871358317,60,0,60,0.0,0.3157894736842105,3.502789642702441,94,0,94,0.0,0.49473684210526314,1.55985
t,250,120,0.6,20,15,119,0,119,43,0,43,0.0,0.6263157894736842,0.0,0.22631578947368422,135,0,135,63,0,63,0.0,0.7105263157894737,0.0,0.33157894736842103,4.591121996024347,4,0,4,0.0,0.021052631578947368,4.003762806302539,20,0,20,0.0,0.10526315789473684,4.591121996024347,4,0,4,0.0,0.021052631578947368,3.944198136487763,23,0,23,0.0,0.12105263157894737,1.495849
t,250,120,0.6,20,16,189,0,189,185,0,185,0.0,0.9947368421052631,0.0,0.9736842105263158,189,0,189,189,0,189,0.0,0.9947368421052631,0.0,0.9947368421052631,3.7791736225460766,98,0,98,0.0,0.5157894736842106,3.5511154062192873,124,0,124,0.0,0.6526315789473685,3.6976027111738126,110,0,110,0.0,0.5789473684210527,3.4933509101632567,134,0,134,0.0,0.7052631578947368,1.643871
t,250,120,0.6,20,17,189,0,189,173,0,173,0.0,0.9947368421052631,0.0,0.9105263157894737,189,0,189,184,0,184,0.0,0.9947368421052631,0.0,0.968421052631579,3.7662486930919665,107,0,107,0.0,0.5631578947368421,3.50290663973937,146,0,146,0.0,0.7684210526315789,3.7195133480166187,115,0,115,0.0,0.6052631578947368,3.50290663973937,146,0,146,0.0,0.7684210526315789,1.410445
t,250,120,0.6,20,18,173,0,173,125,0,125,0.0,0.9105263157894737,0.0,0.6578947368421053,182,0,182,147,0,147,0.0,0.9578947368421052,0.0,0.7736842105263158,3.837359751900378,83,0,83,0.0,0.4368421052631579,3.5703582028942042,111,0,111,0.0,0.5842105263157895,3.837359751900378,83,0,83,0.0,0.4368421052631579,3.597648504214244,109,0,109,0.0,0.5736842105263158,1.40297
t,250,120,0.6,20,19,188,0,188,152,0,152,0.0,0.9894736842105263,0.0,0.8,189,0,189,165,0,165,0.0,0.9947368421052631,0.0,0.868421052631579,3.855863027223349,73,0,73,0.0,0.38421052631578945,3.6009989958377,99,0,99,0.0,0.5210526315789473,3.7839635429334737,81,0,81,0.0,0.4263157894736842,3.5656010408073686,102,0,102,0.0,0.5368421052631579,1.500885
