model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,0,28,1,27,20,0,20,0.03571428571428571,0.14210526315789473,0.0,0.10526315789473684,30,1,29,20,0,20,0.03333333333333333,0.15263157894736842,0.0,0.10526315789473684,4.179744745361295,37,2,35,0.05405405405405406,0.18421052631578946,3.8670154024089385,39,2,37,0.05128205128205128,0.19473684210526315,4.2819953634251195,35,1,34,0.02857142857142857,0.17894736842105263,3.956594905911218,36,1,35,0.027777777777777776,0.18421052631578946,4.591201255030146,7,0,7,0.0,0.03684210526315789,4.194926829590185,10,0,10,0.0,0.05263157894736842,4.321413906025582,36,1,35,0.027777777777777776,0.18421052631578946,3.99301792639919,38,2,36,0.05263157894736842,0.18947368421052632,1.622362
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,1,26,4,22,11,0,11,0.15384615384615385,0.11578947368421053,0.0,0.05789473684210526,28,4,24,17,1,16,0.14285714285714285,0.12631578947368421,0.058823529411764705,0.08421052631578947,4.3460083847580036,33,5,28,0.15151515151515152,0.14736842105263157,3.8527477752987735,37,6,31,0.16216216216216217,0.1631578947368421,4.29331821461226,33,5,28,0.15151515151515152,0.14736842105263157,4.29331821461226,33,5,28,0.15151515151515152,0.14736842105263157,4.4287738139798245,6,0,6,0.0,0.031578947368421054,4.150406007456043,13,2,11,0.15384615384615385,0.05789473684210526,4.3460083847580036,33,5,28,0.15151515151515152,0.14736842105263157,4.3460083847580036,33,5,28,0.15151515151515152,0.14736842105263157,1.628841
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,2,21,3,18,15,0,15,0.14285714285714285,0.09473684210526316,0.0,0.07894736842105263,27,7,20,17,0,17,0.25925925925925924,0.10526315789473684,0.0,0.08947368421052632,4.136732373999333,31,5,26,0.16129032258064516,0.1368421052631579,3.871111194556444,36,10,26,0.2777777777777778,0.1368421052631579,4.0656239955823725,30,4,26,0.13333333333333333,0.1368421052631579,3.880749122737003,34,8,26,0.23529411764705882,0.1368421052631579,4.467228504063839,6,0,6,0.0,0.031578947368421054,4.240038112210607,7,0,7,0.0,0.03684210526315789,4.475814690987958,26,2,24,0.07692307692307693,0.12631578947368421,4.136732373999333,31,5,26,0.16129032258064516,0.1368421052631579,1.836462
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,3,19,1,18,11,0,11,0.05263157894736842,0.09473684210526316,0.0,0.05789473684210526,24,2,22,15,0,15,0.08333333333333333,0.11578947368421053,0.0,0.07894736842105263,4.200731070203306,28,2,26,0.07142857142857142,0.1368421052631579,3.9796797131345953,29,2,27,0.06896551724137931,0.14210526315789473,4.1476397834044105,28,2,26,0.07142857142857142,0.1368421052631579,3.9293822021807356,29,2,27,0.06896551724137931,0.14210526315789473,4.593013468604564,4,0,4,0.0,0.021052631578947368,4.307020831060179,6,0,6,0.0,0.031578947368421054,4.411192080581916,26,1,25,0.038461538461538464,0.13157894736842105,4.200731070203306,28,2,26,0.07142857142857142,0.1368421052631579,1.604135
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,4,20,2,18,13,0,13,0.1,0.09473684210526316,0.0,0.06842105263157895,21,2,19,17,0,17,0.09523809523809523,0.1,0.0,0.08947368421052632,4.189452000801974,31,3,28,0.0967741935483871,0.14736842105263157,3.973600533300237,32,3,29,0.09375,0.15263157894736842,4.139497827720925,30,2,28,0.06666666666666667,0.14736842105263157,3.9262201291907193,31,2,29,0.06451612903225806,0.15263157894736842,4.458825257550464,7,0,7,0.0,0.03684210526315789,4.31208295762675,8,1,7,0.125,0.03684210526315789,4.694931645656574,25,1,24,0.04,0.12631578947368421,4.189452000801974,31,3,28,0.0967741935483871,0.14736842105263157,1.56047
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,5,25,1,24,21,0,21,0.04,0.12631578947368421,0.0,0.11052631578947368,29,4,25,22,0,22,0.13793103448275862,0.13157894736842105,0.0,0.11578947368421053,4.066326140082726,33,2,31,0.06060606060606061,0.1631578947368421,4.004151283727622,36,5,31,0.1388888888888889,0.1631578947368421,4.094142180167625,32,1,31,0.03125,0.1631578947368421,3.9512843308105623,36,5,31,0.1388888888888889,0.1631578947368421,4.265696086967192,13,1,12,0.07692307692307693,0.06315789473684211,4.055417482332869,16,2,14,0.125,0.07368421052631578,4.323348954281424,31,0,31,0.0,0.1631578947368421,4.004151283727622,36,5,31,0.1388888888888889,0.1631578947368421,1.706393
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,6,23,2,21,16,0,16,0.08695652173913043,0.11052631578947368,0.0,0.08421052631578947,28,2,26,17,0,17,0.07142857142857142,0.1368421052631579,0.0,0.08947368421052632,4.161770851511673,34,3,31,0.08823529411764706,0.1631578947368421,3.865546418890297,36,4,32,0.1111111111111111,0.16842105263157894,4.105838657578233,34,3,31,0.08823529411764706,0.1631578947368421,3.897435900345648,35,3,32,0.08571428571428572,0.16842105263157894,4.406894587082813,7,2,5,0.2857142857142857,0.02631578947368421,4.165017293219256,11,5,6,0.45454545454545453,0.031578947368421054,4.358992832254239,31,1,30,0.03225806451612903,0.15789473684210525,4.161770851511673,34,3,31,0.08823529411764706,0.1631578947368421,1.530673
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,7,19,1,18,13,0,13,0.05263157894736842,0.09473684210526316,0.0,0.06842105263157895,20,2,18,14,0,14,0.1,0.09473684210526316,0.0,0.07368421052631578,4.277304210142181,31,3,28,0.0967741935483871,0.14736842105263157,4.015426420031901,32,4,28,0.125,0.14736842105263157,4.246312082718451,31,3,28,0.0967741935483871,0.14736842105263157,3.9863317844492476,32,4,28,0.125,0.14736842105263157,4.526341403102958,7,0,7,0.0,0.03684210526315789,4.186573619302326,10,1,9,0.1,0.04736842105263158,4.277304210142181,31,3,28,0.0967741935483871,0.14736842105263157,4.015426420031901,32,4,28,0.125,0.14736842105263157,1.636853
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,8,20,1,19,13,0,13,0.05,0.1,0.0,0.06842105263157895,20,1,19,15,0,15,0.05,0.1,0.0,0.07894736842105263,4.13789307100927,27,3,24,0.1111111111111111,0.12631578947368421,3.95991064236785,29,4,25,0.13793103448275862,0.13157894736842105,4.1230975104077,26,2,24,0.07692307692307693,0.12631578947368421,3.920445758840933,28,4,24,0.14285714285714285,0.12631578947368421,4.476870455650321,6,0,6,0.0,0.031578947368421054,4.217550872530727,8,1,7,0.125,0.03684210526315789,4.7947396820295785,22,0,22,0.0,0.11578947368421053,4.13789307100927,27,3,24,0.1111111111111111,0.12631578947368421,1.564615
gaussian,gaussian,250,80,80,0.7,20,block_ar1,0.6,9,18,0,18,15,0,15,0.0,0.09473684210526316,0.0,0.07894736842105263,18,0,18,17,0,17,0.0,0.09473684210526316,0.0,0.08947368421052632,4.1073997505822,29,1,28,0.034482758620689655,0.14736842105263157,4.1073997505822,29,1,28,0.034482758620689655,0.14736842105263157,4.368281772024988,26,1,25,0.038461538461538464,0.13157894736842105,4.037802959731309,28,1,27,0.03571428571428571,0.14210526315789473,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,4.443574795458111,26,1,25,0.038461538461538464,0.13157894736842105,4.1073997505822,29,1,28,0.034482758620689655,0.14736842105263157,1.796328
