model,x_model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,80,0.6,20,0,60,1,59,10,0,10,0.016666666666666666,0.3105263157894737,0.0,0.05263157894736842,89,7,82,15,0,15,0.07865168539325842,0.43157894736842106,0.0,0.07894736842105263,3.7400961741497722,119,7,112,0.058823529411764705,0.5894736842105263,3.524387707960045,134,15,119,0.11194029850746269,0.6263157894736842,3.838298769850017,110,3,107,0.02727272727272727,0.5631578947368421,3.5830397584723084,125,9,116,0.072,0.6105263157894737,1.538554
gaussian,gaussian,250,80,0.6,20,1,89,4,85,45,0,45,0.0449438202247191,0.4473684210526316,0.0,0.23684210526315788,109,8,101,52,1,51,0.07339449541284404,0.531578947368421,0.019230769230769232,0.26842105263157895,3.67643681472896,152,10,142,0.06578947368421052,0.7473684210526316,3.4772169519326592,164,14,150,0.08536585365853659,0.7894736842105263,3.827431992293661,144,8,136,0.05555555555555555,0.7157894736842105,3.5569998782966716,158,11,147,0.06962025316455696,0.7736842105263158,1.420097
gaussian,gaussian,250,80,0.6,20,2,93,7,86,31,0,31,0.07526881720430108,0.45263157894736844,0.0,0.1631578947368421,119,13,106,45,0,45,0.1092436974789916,0.5578947368421052,0.0,0.23684210526315788,3.6709368976162318,156,11,145,0.07051282051282051,0.7631578947368421,3.4628654126040717,176,21,155,0.11931818181818182,0.8157894736842105,3.776257501528773,149,7,142,0.04697986577181208,0.7473684210526316,3.5392754910874533,164,15,149,0.09146341463414634,0.7842105263157895,1.444887
gaussian,gaussian,250,80,0.6,20,3,184,11,173,134,2,132,0.059782608695652176,0.9105263157894737,0.014925373134328358,0.6947368421052632,199,25,174,151,4,147,0.12562814070351758,0.9157894736842105,0.026490066225165563,0.7736842105263158,3.601956417510187,197,12,185,0.06091370558375635,0.9736842105263158,3.3976241367730395,221,35,186,0.1583710407239819,0.9789473684210527,3.7313555059818486,194,9,185,0.04639175257731959,0.9736842105263158,3.513216877054459,202,17,185,0.08415841584158416,0.9736842105263158,1.548621
gaussian,gaussian,250,80,0.6,20,4,50,7,43,10,0,10,0.14,0.22631578947368422,0.0,0.05263157894736842,77,12,65,17,1,16,0.15584415584415584,0.34210526315789475,0.058823529411764705,0.08421052631578947,3.7708943076699493,120,11,109,0.09166666666666666,0.5736842105263158,3.5192179658582883,148,25,123,0.16891891891891891,0.6473684210526316,3.869527886348394,110,9,101,0.08181818181818182,0.531578947368421,3.5922747788064964,138,21,117,0.15217391304347827,0.6157894736842106,1.601091
gaussian,gaussian,250,80,0.6,20,5,139,13,126,86,2,84,0.09352517985611511,0.6631578947368421,0.023255813953488372,0.4421052631578947,155,17,138,101,2,99,0.10967741935483871,0.7263157894736842,0.019801980198019802,0.5210526315789473,3.6382975914083326,179,14,165,0.0782122905027933,0.868421052631579,3.4272699094887784,194,25,169,0.12886597938144329,0.8894736842105263,3.7558726647883836,175,13,162,0.07428571428571429,0.8526315789473684,3.5178647406190153,183,16,167,0.08743169398907104,0.8789473684210526,1.916774
gaussian,gaussian,250,80,0.6,20,6,179,13,166,130,1,129,0.07262569832402235,0.8736842105263158,0.007692307692307693,0.6789473684210526,195,21,174,145,1,144,0.1076923076923077,0.9157894736842105,0.006896551724137931,0.7578947368421053,3.6342500473958905,196,13,183,0.0663265306122449,0.9631578947368421,3.4050921851417737,206,22,184,0.10679611650485436,0.968421052631579,3.7264471216265243,189,7,182,0.037037037037037035,0.9578947368421052,3.515979004490898,198,14,184,0.0707070707070707,0.968421052631579,1.748904
gaussian,gaussian,250,80,0.6,20,7,165,9,156,120,1,119,0.05454545454545454,0.8210526315789474,0.008333333333333333,0.6263157894736842,195,26,169,131,2,129,0.13333333333333333,0.8894736842105263,0.015267175572519083,0.6789473684210526,3.612454895284541,192,10,182,0.052083333333333336,0.9578947368421052,3.412155042483461,206,24,182,0.11650485436893204,0.9578947368421052,3.7757571447196043,188,6,182,0.031914893617021274,0.9578947368421052,3.461949397730716,202,20,182,0.09900990099009901,0.9578947368421052,1.383056
gaussian,gaussian,250,80,0.6,20,8,134,14,120,68,0,68,0.1044776119402985,0.631578947368421,0.0,0.35789473684210527,151,18,133,76,1,75,0.11920529801324503,0.7,0.013157894736842105,0.39473684210526316,3.6224391229515844,183,15,168,0.08196721311475409,0.8842105263157894,3.4179360420031517,200,27,173,0.135,0.9105263157894737,3.703250051431085,181,14,167,0.07734806629834254,0.8789473684210526,3.4927881482238496,189,17,172,0.08994708994708994,0.9052631578947369,1.504888
gaussian,gaussian,250,80,0.6,20,9,139,6,133,80,1,79,0.04316546762589928,0.7,0.0125,0.41578947368421054,166,17,149,93,1,92,0.10240963855421686,0.7842105263157895,0.010752688172043012,0.4842105263157895,3.6244537969955744,186,12,174,0.06451612903225806,0.9157894736842105,3.414735064050421,210,29,181,0.1380952380952381,0.9526315789473684,3.79388722658586,177,6,171,0.03389830508474576,0.9,3.5271953509160046,196,16,180,0.08163265306122448,0.9473684210526315,1.465507
