model,x_model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,200,0.7,20,0,198,8,190,190,0,190,0.04040404040404041,1.0,0.0,1.0,209,19,190,191,1,190,0.09090909090909091,1.0,0.005235602094240838,1.0,3.6200238519272383,199,9,190,0.04522613065326633,1.0,3.4250982538897614,208,18,190,0.08653846153846154,1.0,3.691444997826059,197,7,190,0.03553299492385787,1.0,3.4593689623957795,204,14,190,0.06862745098039216,1.0,1.700337
gaussian,gaussian,250,200,0.7,20,1,204,14,190,192,2,190,0.06862745098039216,1.0,0.010416666666666666,1.0,214,24,190,192,2,190,0.11214953271028037,1.0,0.010416666666666666,1.0,3.5974319452276884,204,14,190,0.06862745098039216,1.0,3.4001564941110214,212,22,190,0.10377358490566038,1.0,3.657038288082498,203,13,190,0.06403940886699508,1.0,3.4319736882119916,209,19,190,0.09090909090909091,1.0,1.961717
gaussian,gaussian,250,200,0.7,20,2,198,8,190,191,1,190,0.04040404040404041,1.0,0.005235602094240838,1.0,215,25,190,191,1,190,0.11627906976744186,1.0,0.005235602094240838,1.0,3.617015783248523,198,8,190,0.04040404040404041,1.0,3.4016031315409583,215,25,190,0.11627906976744186,1.0,3.617015783248523,198,8,190,0.04040404040404041,1.0,3.407531823474386,214,24,190,0.11214953271028037,1.0,1.884054
gaussian,gaussian,250,200,0.7,20,3,199,9,190,191,1,190,0.04522613065326633,1.0,0.005235602094240838,1.0,209,19,190,191,1,190,0.09090909090909091,1.0,0.005235602094240838,1.0,3.6385249591444007,199,9,190,0.04522613065326633,1.0,3.4083141338739957,211,21,190,0.0995260663507109,1.0,3.693322664615078,197,7,190,0.03553299492385787,1.0,3.4700257024783983,206,16,190,0.07766990291262135,1.0,1.734379
gaussian,gaussian,250,200,0.7,20,4,205,15,190,193,3,190,0.07317073170731707,1.0,0.015544041450777202,1.0,226,36,190,195,5,190,0.1592920353982301,1.0,0.02564102564102564,1.0,3.599670684004713,205,15,190,0.07317073170731707,1.0,3.388699088570975,227,37,190,0.16299559471365638,1.0,3.695564519128435,203,13,190,0.06403940886699508,1.0,3.4509917436949555,221,31,190,0.14027149321266968,1.0,1.905145
gaussian,gaussian,250,200,0.7,20,5,203,13,190,190,0,190,0.06403940886699508,1.0,0.0,1.0,215,25,190,190,0,190,0.11627906976744186,1.0,0.0,1.0,3.622059702709347,203,13,190,0.06403940886699508,1.0,3.398422897470707,216,26,190,0.12037037037037036,1.0,3.654288667410307,202,12,190,0.0594059405940594,1.0,3.446971789257658,213,23,190,0.107981220657277,1.0,1.901055
gaussian,gaussian,250,200,0.7,20,6,198,8,190,190,0,190,0.04040404040404041,1.0,0.0,1.0,212,22,190,190,0,190,0.10377358490566038,1.0,0.0,1.0,3.655205287633286,198,8,190,0.04040404040404041,1.0,3.4418389182294,210,20,190,0.09523809523809523,1.0,3.655205287633286,198,8,190,0.04040404040404041,1.0,3.4418389182294,210,20,190,0.09523809523809523,1.0,1.701049
gaussian,gaussian,250,200,0.7,20,7,198,8,190,192,2,190,0.04040404040404041,1.0,0.010416666666666666,1.0,211,21,190,193,3,190,0.0995260663507109,1.0,0.015544041450777202,1.0,3.6112585113488165,198,8,190,0.04040404040404041,1.0,3.3995859011591683,213,23,190,0.107981220657277,1.0,3.677221126907546,195,5,190,0.02564102564102564,1.0,3.4683747672086467,207,17,190,0.0821256038647343,1.0,1.962092
gaussian,gaussian,250,200,0.7,20,8,200,10,190,192,2,190,0.05,1.0,0.010416666666666666,1.0,215,25,190,193,3,190,0.11627906976744186,1.0,0.015544041450777202,1.0,3.613663765819325,200,10,190,0.05,1.0,3.3965582379265173,214,24,190,0.11214953271028037,1.0,3.6497248525406394,199,9,190,0.04522613065326633,1.0,3.4502816514543193,209,19,190,0.09090909090909091,1.0,2.185919
gaussian,gaussian,250,200,0.7,20,9,204,14,190,190,0,190,0.06862745098039216,1.0,0.0,1.0,216,26,190,191,1,190,0.12037037037037036,1.0,0.005235602094240838,1.0,3.618089175664155,204,14,190,0.06862745098039216,1.0,3.394503485899449,217,27,190,0.12442396313364056,1.0,3.6621608127035685,203,13,190,0.06403940886699508,1.0,3.4409665623877137,212,22,190,0.10377358490566038,1.0,1.622989
