model,x_model,p,n1,n2,seed,t_lct_0.05,R_lct_0.05,fdp_lct_0.05,any_reject_lct_0.05,R_over_M_lct_0.05,t_lct_0.10,R_lct_0.10,fdp_lct_0.10,any_reject_lct_0.10,R_over_M_lct_0.10,t_lctb_0.05_B50,R_lctb_0.05_B50,fdp_lctb_0.05_B50,any_reject_lctb_0.05_B50,R_over_M_lctb_0.05_B50,t_lctb_0.10_B50,R_lctb_0.10_B50,fdp_lctb_0.10_B50,any_reject_lctb_0.10_B50,R_over_M_lctb_0.10_B50,lctb_B50_wall_time_s,t_lctb_0.05_B100,R_lctb_0.05_B100,fdp_lctb_0.05_B100,any_reject_lctb_0.05_B100,R_over_M_lctb_0.05_B100,t_lctb_0.10_B100,R_lctb_0.10_B100,fdp_lctb_0.10_B100,any_reject_lctb_0.10_B100,R_over_M_lctb_0.10_B100,lctb_B100_wall_time_s,t_lctb_0.05_B200,R_lctb_0.05_B200,fdp_lctb_0.05_B200,any_reject_lctb_0.05_B200,R_over_M_lctb_0.05_B200,t_lctb_0.10_B200,R_lctb_0.10_B200,fdp_lctb_0.10_B200,any_reject_lctb_0.10_B200,R_over_M_lctb_0.10_B200,lctb_B200_wall_time_s,wall_time_s
t,t,250,80,80,18,4.821585053031119,5,1.0,1,0.0001606425702811245,4.283526145609678,7,1.0,1,0.0002248995983935743,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.843662231999815,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.349869199000068,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.3481914100000267,4.554533595999828
t,t,250,80,80,19,5.259124460972832,1,1.0,1,3.21285140562249e-05,5.259124460972832,1,1.0,1,3.21285140562249e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8937658260001626,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2713258020000922,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.4715074099999583,4.649314456999946
t,t,250,80,80,20,4.811606698493065,3,1.0,1,9.63855421686747e-05,4.811606698493065,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8360059299998284,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3274080390001473,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2687204260000726,4.444823180999947
t,t,250,80,80,21,4.736951339813192,4,1.0,1,0.0001285140562248996,4.736951339813192,4,1.0,1,0.0001285140562248996,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8627946080000584,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3433277510000607,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0863168609998866,4.330392560000064
t,t,250,80,80,22,4.797003339260415,4,1.0,1,0.0001285140562248996,4.35303516635685,5,1.0,1,0.0001606425702811245,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.076519755000163,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3584113389999857,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.107395042999997,4.565568840999958
t,t,250,80,80,23,4.9792367678477145,3,1.0,1,9.63855421686747e-05,4.9792367678477145,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.977664741000126,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.6285200869999699,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0908085519999986,4.710272797000016
t,t,250,80,80,24,4.317869129045182,17,1.0,1,0.0005461847389558233,4.007453025835723,20,1.0,1,0.000642570281124498,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.853618145999917,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.468654067999978,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.151185134999878,4.486114968000038
t,t,250,80,80,25,4.461421765909569,6,1.0,1,0.0001927710843373494,4.461421765909569,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8206372310000916,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.518899446999967,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.00709598200001,4.359603363000133
t,t,250,80,80,26,5.142409027357774,1,1.0,1,3.21285140562249e-05,5.142409027357774,1,1.0,1,3.21285140562249e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8984959520000757,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3212959990000854,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.088076463999869,4.320530039999994
t,t,250,80,80,27,4.732293230513347,3,1.0,1,9.63855421686747e-05,4.326645737853736,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8525022530000115,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4139975210000557,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.3077712719998544,4.587423156999876
t,t,250,80,80,28,4.6383919578505175,3,1.0,1,9.63855421686747e-05,4.222278317872361,9,1.0,1,0.0002891566265060241,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8230882099999235,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3933133929999713,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.154993658999956,4.38419804199998
t,t,250,80,80,29,4.378002970707087,9,1.0,1,0.0002891566265060241,4.225840335510083,10,1.0,1,0.000321285140562249,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8786282660000779,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2745661310000287,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2089592459999494,4.374841697999955
