model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,0,34,1,33,25,0,25,0.029411764705882353,0.1736842105263158,0.0,0.13157894736842105,38,3,35,27,1,26,0.07894736842105263,0.18421052631578946,0.037037037037037035,0.1368421052631579,4.106512895198175,39,1,38,0.02564102564102564,0.2,3.8255373480389503,42,2,40,0.047619047619047616,0.21052631578947367,4.080806600282422,38,1,37,0.02631578947368421,0.19473684210526315,3.918648759563181,41,2,39,0.04878048780487805,0.20526315789473684,4.288575616544906,13,0,13,0.0,0.06842105263157895,4.288575616544906,13,0,13,0.0,0.06842105263157895,4.238258999682059,38,1,37,0.02631578947368421,0.19473684210526315,3.9496594505295755,41,2,39,0.04878048780487805,0.20526315789473684,1.714157
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,1,29,1,28,22,1,21,0.034482758620689655,0.14736842105263157,0.045454545454545456,0.11052631578947368,32,3,29,23,1,22,0.09375,0.15263157894736842,0.043478260869565216,0.11578947368421053,4.344313194760023,33,1,32,0.030303030303030304,0.16842105263157894,3.9538956419471054,36,3,33,0.08333333333333333,0.1736842105263158,4.303638307926266,33,1,32,0.030303030303030304,0.16842105263157894,3.916876152196074,36,3,33,0.08333333333333333,0.1736842105263158,4.344178264356726,14,0,14,0.0,0.07368421052631578,4.0954205428150425,17,0,17,0.0,0.08947368421052632,4.344313194760023,33,1,32,0.030303030303030304,0.16842105263157894,3.9538956419471054,36,3,33,0.08333333333333333,0.1736842105263158,1.735757
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,2,23,2,21,18,1,17,0.08695652173913043,0.11052631578947368,0.05555555555555555,0.08947368421052632,25,3,22,20,1,19,0.12,0.11578947368421053,0.05,0.1,4.084225891765453,32,3,29,0.09375,0.15263157894736842,3.9984499051626092,33,4,29,0.12121212121212122,0.15263157894736842,4.2932421789794635,30,2,28,0.06666666666666667,0.14736842105263157,3.9380675887137215,33,4,29,0.12121212121212122,0.15263157894736842,4.441299909041823,6,0,6,0.0,0.031578947368421054,4.11713681055552,13,2,11,0.15384615384615385,0.05789473684210526,4.3590703807568545,31,3,28,0.0967741935483871,0.14736842105263157,4.084225891765453,32,3,29,0.09375,0.15263157894736842,1.604445
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,3,24,0,24,16,0,16,0.0,0.12631578947368421,0.0,0.08421052631578947,27,3,24,19,0,19,0.1111111111111111,0.12631578947368421,0.0,0.1,4.096108309350764,30,2,28,0.06666666666666667,0.14736842105263157,3.9377312147122048,33,3,30,0.09090909090909091,0.15789473684210525,4.35674011444686,29,2,27,0.06896551724137931,0.14210526315789473,3.8997743767240136,33,3,30,0.09090909090909091,0.15789473684210525,4.451482299005812,9,0,9,0.0,0.04736842105263158,4.01403996093971,19,2,17,0.10526315789473684,0.08947368421052632,4.39914463909519,29,2,27,0.06896551724137931,0.14210526315789473,4.048095008879873,31,2,29,0.06451612903225806,0.15263157894736842,2.132642
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,4,25,2,23,20,0,20,0.08,0.12105263157894737,0.0,0.10526315789473684,26,3,23,20,0,20,0.11538461538461539,0.12105263157894737,0.0,0.10526315789473684,4.262462739749319,30,2,28,0.06666666666666667,0.14736842105263157,3.9090847827083217,33,3,30,0.09090909090909091,0.15789473684210525,4.205606701685334,30,2,28,0.06666666666666667,0.14736842105263157,3.9471759995733606,32,3,29,0.09375,0.15263157894736842,4.265847236565668,16,2,14,0.125,0.07368421052631578,4.022973878401713,18,3,15,0.16666666666666666,0.07894736842105263,4.442429470909946,29,1,28,0.034482758620689655,0.14736842105263157,4.262462739749319,30,2,28,0.06666666666666667,0.14736842105263157,1.762018
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,5,29,1,28,25,0,25,0.034482758620689655,0.14736842105263157,0.0,0.13157894736842105,32,3,29,25,0,25,0.09375,0.15263157894736842,0.0,0.13157894736842105,4.023165011588042,39,1,38,0.02564102564102564,0.2,3.8149588836473685,45,6,39,0.13333333333333333,0.20526315789473684,4.172533813842991,35,1,34,0.02857142857142857,0.17894736842105263,3.846778194217287,42,3,39,0.07142857142857142,0.20526315789473684,4.170572127836493,19,1,18,0.05263157894736842,0.09473684210526316,3.9782324590269873,22,1,21,0.045454545454545456,0.11052631578947368,4.287061245906464,34,1,33,0.029411764705882353,0.1736842105263158,3.953083895069218,41,2,39,0.04878048780487805,0.20526315789473684,1.759295
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,6,31,2,29,18,0,18,0.06451612903225806,0.15263157894736842,0.0,0.09473684210526316,34,4,30,23,0,23,0.11764705882352941,0.15789473684210525,0.0,0.12105263157894737,4.036652035976672,39,3,36,0.07692307692307693,0.18947368421052632,3.8154230866784333,43,6,37,0.13953488372093023,0.19473684210526315,4.0952821312458365,38,3,35,0.07894736842105263,0.18421052631578946,3.835833887910615,42,5,37,0.11904761904761904,0.19473684210526315,4.279334143895851,13,1,12,0.07692307692307693,0.06315789473684211,4.158753587712426,17,2,15,0.11764705882352941,0.07894736842105263,4.2191498914252845,36,3,33,0.08333333333333333,0.1736842105263158,3.9173449177216355,41,4,37,0.0975609756097561,0.19473684210526315,1.940265
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,7,19,0,19,17,0,17,0.0,0.1,0.0,0.08947368421052632,23,1,22,17,0,17,0.043478260869565216,0.11578947368421053,0.0,0.08947368421052632,4.247629727939174,30,2,28,0.06666666666666667,0.14736842105263157,3.93834639314709,33,4,29,0.12121212121212122,0.15263157894736842,4.229209769609831,29,2,27,0.06896551724137931,0.14210526315789473,3.944017604809213,31,3,28,0.0967741935483871,0.14736842105263157,4.376286744512963,12,0,12,0.0,0.06315789473684211,4.376286744512963,12,0,12,0.0,0.06315789473684211,4.382054443730543,27,1,26,0.037037037037037035,0.1368421052631579,3.9611954332661545,32,3,29,0.09375,0.15263157894736842,1.601281
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,8,22,0,22,18,0,18,0.0,0.11578947368421053,0.0,0.09473684210526316,26,2,24,19,0,19,0.07692307692307693,0.12631578947368421,0.0,0.1,4.133302215261616,30,1,29,0.03333333333333333,0.15263157894736842,3.8947183496266193,35,5,30,0.14285714285714285,0.15789473684210525,4.068530340499081,30,1,29,0.03333333333333333,0.15263157894736842,3.897974168307178,34,4,30,0.11764705882352941,0.15789473684210525,4.36091376300045,10,1,9,0.1,0.04736842105263158,4.049378794747719,16,2,14,0.125,0.07368421052631578,4.252721482265077,29,1,28,0.034482758620689655,0.14736842105263157,4.000627819875206,33,4,29,0.12121212121212122,0.15263157894736842,1.707303
gaussian,gaussian,250,120,80,0.7,20,block_ar1,0.6,9,20,0,20,17,0,17,0.0,0.10526315789473684,0.0,0.08947368421052632,29,4,25,18,0,18,0.13793103448275862,0.13157894736842105,0.0,0.09473684210526316,4.0660435792375065,32,2,30,0.0625,0.15789473684210525,3.860086897769612,36,4,32,0.1111111111111111,0.16842105263157894,4.329732106277028,30,1,29,0.03333333333333333,0.15263157894736842,3.9406419484197692,33,4,29,0.12121212121212122,0.15263157894736842,4.392136173903225,9,0,9,0.0,0.04736842105263158,4.170061766723217,11,1,10,0.09090909090909091,0.05263157894736842,4.388136023129315,31,1,30,0.03225806451612903,0.15789473684210525,3.9937974137120644,34,4,30,0.11764705882352941,0.15789473684210525,1.874829
