model,x_model,p,n1,n2,rho,block,seed,k_rate,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
exp,exp,500,120,120,0.65,20,10,1.0,203,19,184,174,2,172,0.09359605911330049,0.968421052631579,0.011494252873563218,0.9052631578947369,229,42,187,178,3,175,0.18340611353711792,0.9842105263157894,0.016853932584269662,0.9210526315789473,4.018390827181133,163,0,163,0.0,0.8578947368421053,3.849989595425427,168,0,168,0.0,0.8842105263157894,2.681352840709455,187,4,183,0.0213903743315508,0.9631578947368421,2.5509556397744695,197,10,187,0.050761421319796954,0.9842105263157894,10.719818
exp,exp,500,120,120,0.65,20,11,1.0,208,30,178,152,1,151,0.14423076923076922,0.9368421052631579,0.006578947368421052,0.7947368421052632,235,55,180,165,4,161,0.23404255319148937,0.9473684210526315,0.024242424242424242,0.8473684210526315,4.043140157912524,146,0,146,0.0,0.7684210526315789,3.870702620961232,152,0,152,0.0,0.8,2.7607502728006534,181,7,174,0.03867403314917127,0.9157894736842105,2.5891678051856357,204,20,184,0.09803921568627451,0.968421052631579,10.805158
exp,exp,500,120,120,0.65,20,12,1.0,176,20,156,132,4,128,0.11363636363636363,0.8210526315789474,0.030303030303030304,0.6736842105263158,195,35,160,143,4,139,0.1794871794871795,0.8421052631578947,0.027972027972027972,0.7315789473684211,4.1006760620932265,103,0,103,0.0,0.5421052631578948,3.931483678484508,117,0,117,0.0,0.6157894736842106,2.763538203657014,152,4,148,0.02631578947368421,0.7789473684210526,2.6018903602145453,164,11,153,0.06707317073170732,0.8052631578947368,11.159334
exp,exp,500,120,120,0.65,20,13,1.0,204,25,179,165,4,161,0.12254901960784313,0.9421052631578948,0.024242424242424242,0.8473684210526315,232,49,183,170,5,165,0.21120689655172414,0.9631578947368421,0.029411764705882353,0.868421052631579,4.031751056821164,155,0,155,0.0,0.8157894736842105,3.843978447548333,162,0,162,0.0,0.8526315789473684,2.716112778169128,189,6,183,0.031746031746031744,0.9631578947368421,2.5629791624517955,201,17,184,0.0845771144278607,0.968421052631579,11.177508
exp,exp,500,120,120,0.65,20,14,1.0,176,18,158,139,2,137,0.10227272727272728,0.8315789473684211,0.014388489208633094,0.7210526315789474,198,31,167,146,4,142,0.15656565656565657,0.8789473684210526,0.0273972602739726,0.7473684210526316,4.103274500735738,104,0,104,0.0,0.5473684210526316,3.927728194905893,115,0,115,0.0,0.6052631578947368,2.7059874212576824,159,5,154,0.031446540880503145,0.8105263157894737,2.578333518721658,166,7,159,0.04216867469879518,0.8368421052631579,10.778489
exp,exp,500,120,120,0.65,20,15,1.0,193,23,170,151,3,148,0.11917098445595854,0.8947368421052632,0.019867549668874173,0.7789473684210526,215,39,176,163,7,156,0.1813953488372093,0.9263157894736842,0.04294478527607362,0.8210526315789474,4.0609575669294316,136,0,136,0.0,0.7157894736842105,3.8684296741078823,142,0,142,0.0,0.7473684210526316,2.8704328415816542,167,3,164,0.017964071856287425,0.8631578947368421,2.625299185928301,182,14,168,0.07692307692307693,0.8842105263157894,11.215384
exp,exp,500,120,120,0.65,20,16,1.0,209,22,187,186,3,183,0.10526315789473684,0.9842105263157894,0.016129032258064516,0.9631578947368421,231,44,187,190,6,184,0.19047619047619047,0.9842105263157894,0.031578947368421054,0.968421052631579,4.098758509236318,176,0,176,0.0,0.9263157894736842,3.8417377479553205,180,0,180,0.0,0.9473684210526315,2.8174178298363843,190,3,187,0.015789473684210527,0.9842105263157894,2.5923058045391603,201,11,190,0.05472636815920398,1.0,10.886846
exp,exp,500,120,120,0.65,20,17,1.0,181,18,163,121,2,119,0.09944751381215469,0.8578947368421053,0.01652892561983471,0.6263157894736842,211,42,169,137,5,132,0.1990521327014218,0.8894736842105263,0.0364963503649635,0.6947368421052632,4.132091510940511,101,0,101,0.0,0.531578947368421,3.9242943942336193,109,0,109,0.0,0.5736842105263158,2.753802803119333,166,6,160,0.03614457831325301,0.8421052631578947,2.5867307103887978,177,12,165,0.06779661016949153,0.868421052631579,11.133774
exp,exp,500,120,120,0.65,20,18,1.0,189,14,175,158,2,156,0.07407407407407407,0.9210526315789473,0.012658227848101266,0.8210526315789474,213,35,178,168,4,164,0.1643192488262911,0.9368421052631579,0.023809523809523808,0.8631578947368421,4.05545564574854,146,0,146,0.0,0.7684210526315789,3.9192293656228205,147,0,147,0.0,0.7736842105263158,2.7630342116439492,178,3,175,0.016853932584269662,0.9210526315789473,2.6297227650144173,181,5,176,0.027624309392265192,0.9263157894736842,11.0981
exp,exp,500,120,120,0.65,20,19,1.0,194,20,174,167,2,165,0.10309278350515463,0.9157894736842105,0.011976047904191617,0.868421052631579,215,39,176,169,3,166,0.1813953488372093,0.9263157894736842,0.01775147928994083,0.8736842105263158,4.113863980983767,156,0,156,0.0,0.8210526315789474,3.862647983923487,161,0,161,0.0,0.8473684210526315,2.7288400395937535,184,3,181,0.016304347826086956,0.9526315789473684,2.553508760481511,193,11,182,0.05699481865284974,0.9578947368421052,11.237255
