model,x_model,p,n1,n2,rho,block,cov_kind,decay,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_cai_liu_0.05,R_lct_cai_liu_0.05,V_lct_cai_liu_0.05,S_lct_cai_liu_0.05,fdr_lct_cai_liu_0.05,power_lct_cai_liu_0.05,t_lct_cai_liu_0.1,R_lct_cai_liu_0.1,V_lct_cai_liu_0.1,S_lct_cai_liu_0.1,fdr_lct_cai_liu_0.1,power_lct_cai_liu_0.1,t_lct_gaussian_0.05,R_lct_gaussian_0.05,V_lct_gaussian_0.05,S_lct_gaussian_0.05,fdr_lct_gaussian_0.05,power_lct_gaussian_0.05,t_lct_gaussian_0.1,R_lct_gaussian_0.1,V_lct_gaussian_0.1,S_lct_gaussian_0.1,fdr_lct_gaussian_0.1,power_lct_gaussian_0.1,t_lct_jackknife_0.05,R_lct_jackknife_0.05,V_lct_jackknife_0.05,S_lct_jackknife_0.05,fdr_lct_jackknife_0.05,power_lct_jackknife_0.05,t_lct_jackknife_0.1,R_lct_jackknife_0.1,V_lct_jackknife_0.1,S_lct_jackknife_0.1,fdr_lct_jackknife_0.1,power_lct_jackknife_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,0,18,1,17,14,0,14,0.05555555555555555,0.08947368421052632,0.0,0.07368421052631578,21,3,18,15,0,15,0.14285714285714285,0.09473684210526316,0.0,0.07894736842105263,4.1617586267068525,23,1,22,0.043478260869565216,0.11578947368421053,3.996247782569465,25,3,22,0.12,0.11578947368421053,4.132168430733481,23,1,22,0.043478260869565216,0.11578947368421053,3.967834372362166,25,3,22,0.12,0.11578947368421053,4.562569969589734,5,0,5,0.0,0.02631578947368421,4.275886254590626,7,0,7,0.0,0.03684210526315789,4.338984572456216,22,1,21,0.045454545454545456,0.11052631578947368,4.1617586267068525,23,1,22,0.043478260869565216,0.11578947368421053,2.241347
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,1,9,0,9,6,0,6,0.0,0.04736842105263158,0.0,0.031578947368421054,15,2,13,6,0,6,0.13333333333333333,0.06842105263157895,0.0,0.031578947368421054,4.180379633950426,25,3,22,0.12,0.11578947368421053,4.180379633950426,25,3,22,0.12,0.11578947368421053,4.148039081362031,25,3,22,0.12,0.11578947368421053,4.148039081362031,25,3,22,0.12,0.11578947368421053,4.683954932443166,3,0,3,0.0,0.015789473684210527,4.454823294620932,4,0,4,0.0,0.021052631578947368,4.360333689440777,24,3,21,0.125,0.11052631578947368,4.180379633950426,25,3,22,0.12,0.11578947368421053,1.595081
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,2,12,0,12,6,0,6,0.0,0.06315789473684211,0.0,0.031578947368421054,13,0,13,9,0,9,0.0,0.06842105263157895,0.0,0.04736842105263158,4.222818132621472,17,0,17,0.0,0.08947368421052632,4.222818132621472,17,0,17,0.0,0.08947368421052632,4.641368562562445,16,0,16,0.0,0.08421052631578947,4.16738023813393,17,0,17,0.0,0.08947368421052632,4.9985277126725824,2,0,2,0.0,0.010526315789473684,4.405419096102639,4,0,4,0.0,0.021052631578947368,4.703111836740937,16,0,16,0.0,0.08421052631578947,4.222818132621472,17,0,17,0.0,0.08947368421052632,1.650744
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,3,15,1,14,5,0,5,0.06666666666666667,0.07368421052631578,0.0,0.02631578947368421,19,3,16,7,0,7,0.15789473684210525,0.08421052631578947,0.0,0.03684210526315789,4.214602055260431,23,3,20,0.13043478260869565,0.10526315789473684,3.992302574657989,25,5,20,0.2,0.10526315789473684,4.183754472400545,23,3,20,0.13043478260869565,0.10526315789473684,3.9630820497166632,25,5,20,0.2,0.10526315789473684,inf,0,0,0,0.0,0.0,inf,0,0,0,0.0,0.0,4.692238191061221,20,1,19,0.05,0.1,4.1118601524976786,24,4,20,0.16666666666666666,0.10526315789473684,1.736784
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,4,15,2,13,9,0,9,0.13333333333333333,0.06842105263157895,0.0,0.04736842105263158,19,3,16,12,1,11,0.15789473684210525,0.08421052631578947,0.08333333333333333,0.05789473684210526,4.419948723629331,23,3,20,0.13043478260869565,0.10526315789473684,4.076468451661226,24,3,21,0.125,0.11052631578947368,4.367466467289142,23,3,20,0.13043478260869565,0.10526315789473684,4.028064663377659,24,3,21,0.125,0.11052631578947368,4.4186821566284875,8,1,7,0.125,0.03684210526315789,4.169012469421027,10,3,7,0.3,0.03684210526315789,4.419948723629331,23,3,20,0.13043478260869565,0.10526315789473684,4.076468451661226,24,3,21,0.125,0.11052631578947368,1.650588
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,5,21,4,17,13,0,13,0.19047619047619047,0.08947368421052632,0.0,0.06842105263157895,26,7,19,14,0,14,0.2692307692307692,0.1,0.0,0.07368421052631578,4.136571517610778,25,4,21,0.16,0.11052631578947368,3.9644177095329525,29,7,22,0.2413793103448276,0.11578947368421053,4.1826391725375265,24,3,21,0.125,0.11052631578947368,3.919500664917062,29,7,22,0.2413793103448276,0.11578947368421053,4.482245132946359,6,0,6,0.0,0.031578947368421054,4.239583111676527,8,1,7,0.125,0.03684210526315789,4.497930025077544,23,2,21,0.08695652173913043,0.11052631578947368,4.136571517610778,25,4,21,0.16,0.11052631578947368,1.748253
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,6,12,0,12,8,0,8,0.0,0.06315789473684211,0.0,0.042105263157894736,19,2,17,8,0,8,0.10526315789473684,0.08947368421052632,0.0,0.042105263157894736,4.1779095991559725,24,2,22,0.08333333333333333,0.11578947368421053,4.04276146816717,27,3,24,0.1111111111111111,0.12631578947368421,4.127774085517701,24,2,22,0.08333333333333333,0.11578947368421053,3.994247751459532,27,3,24,0.1111111111111111,0.12631578947368421,4.960893926183179,1,0,1,0.0,0.005263157894736842,4.960893926183179,1,0,1,0.0,0.005263157894736842,4.402708732715549,23,2,21,0.08695652173913043,0.11052631578947368,4.04276146816717,27,3,24,0.1111111111111111,0.12631578947368421,1.751058
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,7,13,1,12,4,0,4,0.07692307692307693,0.06315789473684211,0.0,0.021052631578947368,14,2,12,8,0,8,0.14285714285714285,0.06315789473684211,0.0,0.042105263157894736,4.200235328889806,19,1,18,0.05263157894736842,0.09473684210526316,4.002153679286015,21,3,18,0.14285714285714285,0.09473684210526316,4.180081556100356,19,1,18,0.05263157894736842,0.09473684210526316,4.12957442193207,20,2,18,0.1,0.09473684210526316,4.7244589688682845,4,0,4,0.0,0.021052631578947368,4.336647583590373,6,0,6,0.0,0.031578947368421054,4.758063985985954,17,0,17,0.0,0.08947368421052632,4.14948468049994,20,2,18,0.1,0.09473684210526316,1.727172
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,8,13,0,13,10,0,10,0.0,0.06842105263157895,0.0,0.05263157894736842,16,1,15,11,0,11,0.0625,0.07894736842105263,0.0,0.05789473684210526,4.324967599754402,17,0,17,0.0,0.08947368421052632,3.9940939916518974,23,2,21,0.08695652173913043,0.11052631578947368,4.262981137180069,17,0,17,0.0,0.08947368421052632,4.003167424901313,21,2,19,0.09523809523809523,0.1,4.806802876543048,1,0,1,0.0,0.005263157894736842,4.806802876543048,1,0,1,0.0,0.005263157894736842,5.276992234488074,16,0,16,0.0,0.08421052631578947,4.128357325717796,19,1,18,0.05263157894736842,0.09473684210526316,1.626648
gaussian,gaussian,250,120,80,0.6,20,block_ar1,0.6,9,15,1,14,7,0,7,0.06666666666666667,0.07368421052631578,0.0,0.03684210526315789,16,2,14,10,0,10,0.125,0.07368421052631578,0.0,0.05263157894736842,4.2360480366519635,19,2,17,0.10526315789473684,0.08947368421052632,4.0344813004133835,21,3,18,0.14285714285714285,0.09473684210526316,4.18621339840682,19,2,17,0.10526315789473684,0.08947368421052632,3.9870179774356287,21,3,18,0.14285714285714285,0.09473684210526316,inf,0,0,0,0.0,0.0,4.399204591771994,4,0,4,0.0,0.021052631578947368,4.717587495090054,18,1,17,0.05555555555555555,0.08947368421052632,4.2360480366519635,19,2,17,0.10526315789473684,0.08947368421052632,1.63061
