model,x_model,p,n,rho,block,seed,R_bh_0.05,V_bh_0.05,S_bh_0.05,R_by_0.05,V_by_0.05,S_by_0.05,fdr_bh_0.05,power_bh_0.05,fdr_by_0.05,power_by_0.05,R_bh_0.1,V_bh_0.1,S_bh_0.1,R_by_0.1,V_by_0.1,S_by_0.1,fdr_bh_0.1,power_bh_0.1,fdr_by_0.1,power_by_0.1,t_lct_0.05,R_lct_0.05,V_lct_0.05,S_lct_0.05,fdr_lct_0.05,power_lct_0.05,t_lct_0.1,R_lct_0.1,V_lct_0.1,S_lct_0.1,fdr_lct_0.1,power_lct_0.1,t_lctb_0.05_B100,R_lctb_0.05_B100,V_lctb_0.05_B100,S_lctb_0.05_B100,fdr_lctb_0.05_B100,power_lctb_0.05_B100,t_lctb_0.1_B100,R_lctb_0.1_B100,V_lctb_0.1_B100,S_lctb_0.1_B100,fdr_lctb_0.1_B100,power_lctb_0.1_B100,wall_time_s
nmix,nmix,250,120,0.8,20,0,579,389,190,250,61,189,0.6718480138169257,1.0,0.244,0.9947368421052631,1042,852,190,279,89,190,0.817658349328215,1.0,0.31899641577060933,1.0,3.651606535815028,199,9,190,0.04522613065326633,1.0,3.4060716916587492,210,20,190,0.09523809523809523,1.0,3.7980617491773025,196,6,190,0.030612244897959183,1.0,3.5517905856593734,200,10,190,0.05,1.0,1.227869
nmix,nmix,250,120,0.8,20,1,604,414,190,253,63,190,0.6854304635761589,1.0,0.2490118577075099,1.0,1025,835,190,301,111,190,0.8146341463414634,1.0,0.3687707641196013,1.0,3.6119934386465657,202,12,190,0.0594059405940594,1.0,3.3974407793892722,215,25,190,0.11627906976744186,1.0,4.057130007249616,195,5,190,0.02564102564102564,1.0,3.5525690425602416,206,16,190,0.07766990291262135,1.0,1.271842
nmix,nmix,250,120,0.8,20,2,449,259,190,224,34,190,0.576837416481069,1.0,0.15178571428571427,1.0,755,565,190,250,60,190,0.7483443708609272,1.0,0.24,1.0,3.60475937888767,200,10,190,0.05,1.0,3.434008343051715,208,18,190,0.08653846153846154,1.0,3.7313633159525637,197,7,190,0.03553299492385787,1.0,3.5365228681977414,203,13,190,0.06403940886699508,1.0,1.240627
nmix,nmix,250,120,0.8,20,3,558,368,190,253,63,190,0.6594982078853047,1.0,0.2490118577075099,1.0,926,736,190,295,105,190,0.7948164146868251,1.0,0.3559322033898305,1.0,3.5914554089603157,209,19,190,0.09090909090909091,1.0,3.397983366042453,220,30,190,0.13636363636363635,1.0,3.8602679620377183,197,7,190,0.03553299492385787,1.0,3.55584503409952,211,21,190,0.0995260663507109,1.0,1.283353
nmix,nmix,250,120,0.8,20,4,501,311,190,236,46,190,0.6207584830339321,1.0,0.19491525423728814,1.0,845,655,190,267,77,190,0.7751479289940828,1.0,0.2883895131086142,1.0,3.601475709059169,203,13,190,0.06403940886699508,1.0,3.403346435960726,211,21,190,0.0995260663507109,1.0,3.83859505497525,194,4,190,0.020618556701030927,1.0,3.601475709059169,203,13,190,0.06403940886699508,1.0,1.400728
nmix,nmix,250,120,0.8,20,5,635,445,190,245,55,190,0.7007874015748031,1.0,0.22448979591836735,1.0,1066,876,190,284,94,190,0.8217636022514071,1.0,0.33098591549295775,1.0,3.652885549179103,199,9,190,0.04522613065326633,1.0,3.423094786148841,207,17,190,0.0821256038647343,1.0,3.865258816500643,196,6,190,0.030612244897959183,1.0,3.5914142501307063,200,10,190,0.05,1.0,1.213442
nmix,nmix,250,120,0.8,20,6,574,384,190,246,56,190,0.6689895470383276,1.0,0.22764227642276422,1.0,935,745,190,269,79,190,0.7967914438502673,1.0,0.2936802973977695,1.0,3.598754735092167,202,12,190,0.0594059405940594,1.0,3.415231746746443,212,22,190,0.10377358490566038,1.0,3.8035026177838107,196,6,190,0.030612244897959183,1.0,3.52745575394279,205,15,190,0.07317073170731707,1.0,1.227603
nmix,nmix,250,120,0.8,20,7,874,684,190,294,104,190,0.782608695652174,1.0,0.35374149659863946,1.0,1534,1344,190,357,167,190,0.8761408083441982,1.0,0.4677871148459384,1.0,3.591986868810775,209,19,190,0.09090909090909091,1.0,3.377291630538898,228,38,190,0.16666666666666666,1.0,3.763580799727444,200,10,190,0.05,1.0,3.5038577655092578,213,23,190,0.107981220657277,1.0,1.284472
nmix,nmix,250,120,0.8,20,8,501,311,190,238,48,190,0.6207584830339321,1.0,0.20168067226890757,1.0,860,670,190,273,83,190,0.7790697674418605,1.0,0.304029304029304,1.0,3.6142227568768557,199,9,190,0.04522613065326633,1.0,3.402646359783537,213,23,190,0.107981220657277,1.0,3.9410945948618195,195,5,190,0.02564102564102564,1.0,3.5939063267828018,200,10,190,0.05,1.0,1.252274
nmix,nmix,250,120,0.8,20,9,752,562,190,275,86,189,0.7473404255319149,1.0,0.31272727272727274,0.9947368421052631,1355,1165,190,314,125,189,0.8597785977859779,1.0,0.3980891719745223,0.9947368421052631,3.6001075360224006,204,14,190,0.06862745098039216,1.0,3.3999139428273653,222,32,190,0.14414414414414414,1.0,3.8254943172640115,197,7,190,0.03553299492385787,1.0,3.5726451757450604,206,16,190,0.07766990291262135,1.0,1.308703
