model,x_model,p,n1,n2,seed,t_lct_0.05,R_lct_0.05,fdp_lct_0.05,any_reject_lct_0.05,R_over_M_lct_0.05,t_lct_0.10,R_lct_0.10,fdp_lct_0.10,any_reject_lct_0.10,R_over_M_lct_0.10,t_lctb_0.05_B50,R_lctb_0.05_B50,fdp_lctb_0.05_B50,any_reject_lctb_0.05_B50,R_over_M_lctb_0.05_B50,t_lctb_0.10_B50,R_lctb_0.10_B50,fdp_lctb_0.10_B50,any_reject_lctb_0.10_B50,R_over_M_lctb_0.10_B50,lctb_B50_wall_time_s,t_lctb_0.05_B100,R_lctb_0.05_B100,fdp_lctb_0.05_B100,any_reject_lctb_0.05_B100,R_over_M_lctb_0.05_B100,t_lctb_0.10_B100,R_lctb_0.10_B100,fdp_lctb_0.10_B100,any_reject_lctb_0.10_B100,R_over_M_lctb_0.10_B100,lctb_B100_wall_time_s,t_lctb_0.05_B200,R_lctb_0.05_B200,fdp_lctb_0.05_B200,any_reject_lctb_0.05_B200,R_over_M_lctb_0.05_B200,t_lctb_0.10_B200,R_lctb_0.10_B200,fdp_lctb_0.10_B200,any_reject_lctb_0.10_B200,R_over_M_lctb_0.10_B200,lctb_B200_wall_time_s,wall_time_s
laplace,laplace,250,80,80,0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,3.8867443301407913,1,1.0,1,3.21285140562249e-05,0.9257210000005216,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.137578357000166,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2173059040005683,5.3008817469999485
laplace,laplace,250,80,80,1,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.888537589000407,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.352545538999948,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.3220359360002476,4.579182055000274
laplace,laplace,250,80,80,2,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8736836939997374,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3707160590001877,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.4478035800002544,4.708230176000143
laplace,laplace,250,80,80,3,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8932098619998214,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.324264261999815,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.071939879999263,4.305726469999172
laplace,laplace,250,80,80,4,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0514501810002912,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4964561209999374,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.744552398000451,5.308447743000215
laplace,laplace,250,80,80,5,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9940841879997606,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4234301460001006,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0668538749996515,4.5038083629997345
laplace,laplace,250,80,80,6,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,3.719691065744044,1,1.0,1,3.21285140562249e-05,1.0822521379996033,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3904134490003344,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.60602930999994,5.095161189999999
laplace,laplace,250,80,80,7,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9587925590003579,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.738787840000441,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0283595790006075,4.74272319299962
laplace,laplace,250,80,80,8,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9970306610002808,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3693618679999418,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.234155863000524,4.629514451000432
laplace,laplace,250,80,80,9,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.009144137000476,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5079541909999534,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.128961007999351,4.662127795999368
laplace,laplace,250,80,80,10,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9652590610003244,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3887441049992049,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.118527828999504,4.488925233000373
laplace,laplace,250,80,80,11,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9808775329993296,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5738611750002747,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.132979080000041,4.703792770999826
laplace,laplace,250,80,80,12,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9628881170001478,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.413232416000028,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.200854519999666,4.593063942000299
laplace,laplace,250,80,80,13,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8897360370001479,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3685424380000768,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.277177617000234,4.552398572000129
laplace,laplace,250,80,80,14,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9303985599999578,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.301962825999908,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1677886869993017,4.4159084220000295
laplace,laplace,250,80,80,15,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8942636840001796,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3426553300005253,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1549510109998664,4.47375153899975
laplace,laplace,250,80,80,16,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0810840679996545,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2983435450005345,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.106917004999559,4.50636109900006
laplace,laplace,250,80,80,17,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9056747380000161,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5233639009993567,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.046063860999311,4.490823781000472
laplace,laplace,250,80,80,18,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.1181163660003222,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4343027319991961,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1969911100004538,4.7651210200001515
laplace,laplace,250,80,80,19,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8902715940002963,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4433145659995716,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.121650778000003,4.471016108000185
laplace,laplace,250,80,80,20,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9354813200006902,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.517819966999923,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.290390084000137,4.759307455999988
laplace,laplace,250,80,80,21,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8696840800002974,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.382923744999971,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0772854340002596,4.345754351000323
laplace,laplace,250,80,80,22,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9753534809997291,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.360822172000553,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2785393209996982,4.630919668000388
laplace,laplace,250,80,80,23,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,3.862650660319703,1,1.0,1,3.21285140562249e-05,0.8757509340002798,inf,0,0.0,0,0.0,3.862650660319703,1,1.0,1,3.21285140562249e-05,1.4413385069992728,inf,0,0.0,0,0.0,3.862650660319703,1,1.0,1,3.21285140562249e-05,2.0404499100004614,4.374927996000224
laplace,laplace,250,80,80,24,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0117485060000035,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2919266779999816,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.333138026000597,4.65285916799985
laplace,laplace,250,80,80,25,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9431633620006323,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3062243180002042,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2572313000000577,4.522387599000467
laplace,laplace,250,80,80,26,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9743719480002255,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.351746798000022,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.073294789999636,4.417851390000578
laplace,laplace,250,80,80,27,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9905736560003788,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5531163050000032,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0160135900005116,4.575547461000497
laplace,laplace,250,80,80,28,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.922757934999936,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4682794330001343,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1007164659995397,4.509505046000413
laplace,laplace,250,80,80,29,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8770178599997962,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.279362721000325,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.528234245999556,4.700446633999491
laplace,laplace,250,80,80,30,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8756626180002058,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4522617530001298,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2595721150000827,4.603162925999641
