model,x_model,p,n1,n2,seed,t_lct_0.05,R_lct_0.05,fdp_lct_0.05,any_reject_lct_0.05,R_over_M_lct_0.05,t_lct_0.10,R_lct_0.10,fdp_lct_0.10,any_reject_lct_0.10,R_over_M_lct_0.10,t_lctb_0.05_B50,R_lctb_0.05_B50,fdp_lctb_0.05_B50,any_reject_lctb_0.05_B50,R_over_M_lctb_0.05_B50,t_lctb_0.10_B50,R_lctb_0.10_B50,fdp_lctb_0.10_B50,any_reject_lctb_0.10_B50,R_over_M_lctb_0.10_B50,lctb_B50_wall_time_s,t_lctb_0.05_B100,R_lctb_0.05_B100,fdp_lctb_0.05_B100,any_reject_lctb_0.05_B100,R_over_M_lctb_0.05_B100,t_lctb_0.10_B100,R_lctb_0.10_B100,fdp_lctb_0.10_B100,any_reject_lctb_0.10_B100,R_over_M_lctb_0.10_B100,lctb_B100_wall_time_s,t_lctb_0.05_B200,R_lctb_0.05_B200,fdp_lctb_0.05_B200,any_reject_lctb_0.05_B200,R_over_M_lctb_0.05_B200,t_lctb_0.10_B200,R_lctb_0.10_B200,fdp_lctb_0.10_B200,any_reject_lctb_0.10_B200,R_over_M_lctb_0.10_B200,lctb_B200_wall_time_s,wall_time_s
t,t,250,80,80,0,4.289756820267871,12,1.0,1,0.0003855421686746988,4.155829695666399,15,1.0,1,0.00048192771084337347,7.525959823397934,1,1.0,1,3.21285140562249e-05,7.525959823397934,1,1.0,1,3.21285140562249e-05,0.9689640609994967,7.525959823397934,1,1.0,1,3.21285140562249e-05,7.525959823397934,1,1.0,1,3.21285140562249e-05,1.4472316470000806,7.525959823397934,1,1.0,1,3.21285140562249e-05,7.525959823397934,1,1.0,1,3.21285140562249e-05,2.1616411979994155,4.5950786670000525
t,t,250,80,80,1,4.341446662931024,12,1.0,1,0.0003855421686746988,4.0222067978767555,18,1.0,1,0.0005783132530120482,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8919570360012585,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3859857070001453,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.739654316001179,5.0327283880014875
t,t,250,80,80,2,5.537165306513121,1,1.0,1,3.21285140562249e-05,4.427314016777542,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8984007509989169,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2588721860010992,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.344841157000701,4.51743793300011
t,t,250,80,80,3,4.597461392601735,3,1.0,1,9.63855421686747e-05,4.335791956593111,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9275306489998911,inf,0,0.0,0,0.0,6.2773524751801215,1,1.0,1,3.21285140562249e-05,1.2641302420015563,inf,0,0.0,0,0.0,6.2773524751801215,1,1.0,1,3.21285140562249e-05,2.2007161199999246,4.407427891001134
t,t,250,80,80,4,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8963743510012137,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3105264050009282,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9701231380004174,4.192518490001021
t,t,250,80,80,5,4.5708119119803765,7,1.0,1,0.0002248995983935743,4.172314938501912,10,1.0,1,0.000321285140562249,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2168501619999006,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.32379642900014,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9714007860002312,4.527084981000371
t,t,250,80,80,6,4.899902549500495,1,1.0,1,3.21285140562249e-05,4.899902549500495,1,1.0,1,3.21285140562249e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9579091569994489,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4053907409997919,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9885993410007359,4.367343440999321
t,t,250,80,80,7,4.917611391345364,2,1.0,1,6.42570281124498e-05,4.543564790413977,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8980163679989346,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4388435249984468,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1238983089988324,4.475747156999205
t,t,250,80,80,8,4.4558624457018805,7,1.0,1,0.0002248995983935743,4.298823622453248,9,1.0,1,0.0002891566265060241,7.680886414802179,1,1.0,1,3.21285140562249e-05,7.680886414802179,1,1.0,1,3.21285140562249e-05,0.8907556370013481,7.680886414802179,1,1.0,1,3.21285140562249e-05,7.680886414802179,1,1.0,1,3.21285140562249e-05,1.2723875100000441,7.680886414802179,1,1.0,1,3.21285140562249e-05,7.680886414802179,1,1.0,1,3.21285140562249e-05,2.100761894000243,4.279015332000199
t,t,250,80,80,9,3.913163705290809,61,1.0,1,0.0019598393574297187,3.687695121931696,71,1.0,1,0.002281124497991968,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0795663690005313,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2743492770005105,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.414159050998933,4.783318275000056
t,t,250,80,80,10,3.7856949990233413,97,1.0,1,0.003116465863453815,3.559161895005137,116,1.0,1,0.0037269076305220883,inf,0,0.0,0,0.0,6.618165992430264,7,1.0,1,0.0002248995983935743,0.957696051998937,inf,0,0.0,0,0.0,6.618165992430264,7,1.0,1,0.0002248995983935743,1.3198577480015956,inf,0,0.0,0,0.0,6.618165992430264,7,1.0,1,0.0002248995983935743,2.05137317900153,4.34414136399937
t,t,250,80,80,11,4.57584035922309,4,1.0,1,0.0001285140562248996,4.57584035922309,4,1.0,1,0.0001285140562248996,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9160370290010178,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3520870350002951,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.998331598000732,4.281617067999832
t,t,250,80,80,12,4.063664257755039,32,1.0,1,0.0010281124497991969,3.8262560802988355,42,1.0,1,0.0013493975903614457,7.376984831493847,1,1.0,1,3.21285140562249e-05,7.376984831493847,1,1.0,1,3.21285140562249e-05,1.1045193350000773,7.376984831493847,1,1.0,1,3.21285140562249e-05,7.376984831493847,1,1.0,1,3.21285140562249e-05,1.3006750280001143,inf,0,0.0,0,0.0,7.376984831493847,1,1.0,1,3.21285140562249e-05,2.1089800680001645,4.529157663999285
t,t,250,80,80,13,4.128050976573175,29,1.0,1,0.0009317269076305221,3.8668339503883216,35,1.0,1,0.0011244979919678715,8.007048448222424,1,1.0,1,3.21285140562249e-05,7.0705490710390135,3,1.0,1,9.63855421686747e-05,0.9911379730001499,inf,0,0.0,0,0.0,7.0705490710390135,3,1.0,1,9.63855421686747e-05,1.3093433430003643,8.007048448222424,1,1.0,1,3.21285140562249e-05,7.0705490710390135,3,1.0,1,9.63855421686747e-05,1.9634531249994325,4.279149245998269
t,t,250,80,80,14,4.73938429144415,5,1.0,1,0.0001606425702811245,4.73938429144415,5,1.0,1,0.0001606425702811245,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.003363330000866,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4366954279994388,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.993316424999648,4.448439447000055
t,t,250,80,80,15,4.439971500207111,7,1.0,1,0.0002248995983935743,4.439971500207111,7,1.0,1,0.0002248995983935743,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9141989170002489,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3867287609991763,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0775274009993154,4.393590685998788
t,t,250,80,80,16,4.313142260526056,12,1.0,1,0.0003855421686746988,4.313142260526056,12,1.0,1,0.0003855421686746988,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.896272518000842,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2643886919995566,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.345105340000373,4.5207857379991765
t,t,250,80,80,17,4.637551549656588,3,1.0,1,9.63855421686747e-05,4.303087718524191,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9185675310000079,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2720506740006385,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.090609951999795,4.296216700000514
t,t,250,80,80,18,4.821585053031119,5,1.0,1,0.0001606425702811245,4.283526145609678,7,1.0,1,0.0002248995983935743,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9673072910009068,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.281920675000947,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9708229759999085,4.234796070999437
t,t,250,80,80,19,5.259124460972832,1,1.0,1,3.21285140562249e-05,5.259124460972832,1,1.0,1,3.21285140562249e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.11594841599981,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3775464190002822,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9646363419997215,4.470347292999577
t,t,250,80,80,20,4.811606698493065,3,1.0,1,9.63855421686747e-05,4.811606698493065,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.914414858998498,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3987723539994477,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.036660079000285,4.362123849999989
t,t,250,80,80,21,4.736951339813192,4,1.0,1,0.0001285140562248996,4.736951339813192,4,1.0,1,0.0001285140562248996,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8770439859999897,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.390058544000567,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2182660159996885,4.497885934999431
t,t,250,80,80,22,4.797003339260415,4,1.0,1,0.0001285140562248996,4.35303516635685,5,1.0,1,0.0001606425702811245,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8893596680009068,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2891980390013487,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1151165240007685,4.306189975999587
t,t,250,80,80,23,4.9792367678477145,3,1.0,1,9.63855421686747e-05,4.9792367678477145,3,1.0,1,9.63855421686747e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9788108800003101,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4977175339990936,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2098697960009304,4.6988383650004835
t,t,250,80,80,24,4.317869129045182,17,1.0,1,0.0005461847389558233,4.007453025835723,20,1.0,1,0.000642570281124498,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8858663880000677,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.391349582998373,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0279844109991245,4.317640105000464
t,t,250,80,80,25,4.461421765909569,6,1.0,1,0.0001927710843373494,4.461421765909569,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8860362389987131,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2800045580006554,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.102617607000866,4.281216618999679
t,t,250,80,80,26,5.142409027357774,1,1.0,1,3.21285140562249e-05,5.142409027357774,1,1.0,1,3.21285140562249e-05,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0826195150002604,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2875283649991616,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0678643450009986,4.450587451001411
t,t,250,80,80,27,4.732293230513347,3,1.0,1,9.63855421686747e-05,4.326645737853736,6,1.0,1,0.0001927710843373494,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9682328430008056,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3767932659993676,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.977530944001046,4.336381436000011
t,t,250,80,80,28,4.6383919578505175,3,1.0,1,9.63855421686747e-05,4.222278317872361,9,1.0,1,0.0002891566265060241,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.901367685999503,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5311173459995189,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0767505029998574,4.521936796998489
t,t,250,80,80,29,4.378002970707087,9,1.0,1,0.0002891566265060241,4.225840335510083,10,1.0,1,0.000321285140562249,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8922465249997913,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3230135699996026,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1611217629997554,4.388810460000968
