model,x_model,p,n1,n2,seed,t_lct_0.05,R_lct_0.05,fdp_lct_0.05,any_reject_lct_0.05,R_over_M_lct_0.05,t_lct_0.10,R_lct_0.10,fdp_lct_0.10,any_reject_lct_0.10,R_over_M_lct_0.10,t_lctb_0.05_B50,R_lctb_0.05_B50,fdp_lctb_0.05_B50,any_reject_lctb_0.05_B50,R_over_M_lctb_0.05_B50,t_lctb_0.10_B50,R_lctb_0.10_B50,fdp_lctb_0.10_B50,any_reject_lctb_0.10_B50,R_over_M_lctb_0.10_B50,lctb_B50_wall_time_s,t_lctb_0.05_B100,R_lctb_0.05_B100,fdp_lctb_0.05_B100,any_reject_lctb_0.05_B100,R_over_M_lctb_0.05_B100,t_lctb_0.10_B100,R_lctb_0.10_B100,fdp_lctb_0.10_B100,any_reject_lctb_0.10_B100,R_over_M_lctb_0.10_B100,lctb_B100_wall_time_s,t_lctb_0.05_B200,R_lctb_0.05_B200,fdp_lctb_0.05_B200,any_reject_lctb_0.05_B200,R_over_M_lctb_0.05_B200,t_lctb_0.10_B200,R_lctb_0.10_B200,fdp_lctb_0.10_B200,any_reject_lctb_0.10_B200,R_over_M_lctb_0.10_B200,lctb_B200_wall_time_s,wall_time_s
exp,exp,250,80,80,0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.1884567170000082,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3132658100003027,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.153924346999702,4.683479354000156
exp,exp,250,80,80,1,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9627930679998826,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.5577444930004276,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1655797610001173,4.702088718000596
exp,exp,250,80,80,2,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,3.6028497570571902,3,1.0,1,9.63855421686747e-05,0.9257146180007112,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4860190199997305,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0759445799994865,4.503863371999614
exp,exp,250,80,80,3,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9318552019994968,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2799025559997972,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.386808863000624,4.614576816999033
exp,exp,250,80,80,4,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,4.435507267654198,1,1.0,1,3.21285140562249e-05,0.937741878999077,inf,0,0.0,0,0.0,4.435507267654198,1,1.0,1,3.21285140562249e-05,1.286142765000477,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1269532149999577,4.366898562000642
exp,exp,250,80,80,5,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0640547269995295,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.299272039999778,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.064693285999965,4.446278157000052
exp,exp,250,80,80,6,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.010746576001111,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.7122719439994398,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.7161408890005987,5.4551689050003915
exp,exp,250,80,80,7,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9231164430002536,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4626311270003498,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.029505007998523,4.4312977279987535
exp,exp,250,80,80,8,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8768045070009975,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4806725789985649,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1130244539999694,4.485016009999526
exp,exp,250,80,80,9,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9544323139998596,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2892853820012533,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.038102025999251,4.302387122999789
exp,exp,250,80,80,10,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9493913119986246,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3542190680000203,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.082484108001154,4.4124810339999385
exp,exp,250,80,80,11,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9339747379999608,inf,0,0.0,0,0.0,4.343764956847909,1,1.0,1,3.21285140562249e-05,1.5125576609989366,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.946865172998514,4.408027679000952
exp,exp,250,80,80,12,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8887259240000276,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3764110459997028,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0963027690013405,4.375896280000234
exp,exp,250,80,80,13,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0368355959999462,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2862243079998734,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.213389100999848,4.5510720780002885
exp,exp,250,80,80,14,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.948340665001524,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2901259460013534,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9708383409997623,4.223938884000745
exp,exp,250,80,80,15,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.071230857000046,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4114729149987397,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9728382009998313,4.469987024000147
exp,exp,250,80,80,16,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9313999530004367,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4388866419994883,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9238535279982898,4.315390846999435
exp,exp,250,80,80,17,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.9113699070003349,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3382069039998896,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.2805942240011063,4.544832409999799
exp,exp,250,80,80,18,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8817697769991355,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.329814577000434,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1909677299991017,4.417138046999753
exp,exp,250,80,80,19,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8993408770002134,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.336736495999503,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0696368030003214,4.320511973999601
exp,exp,250,80,80,20,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.0835648539996328,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3893017070004134,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.026800915000422,4.514278384998761
exp,exp,250,80,80,21,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8170479420004995,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3317189429999416,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.155329058001371,4.3184814830001415
exp,exp,250,80,80,22,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8911306849986431,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.363788698999997,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0627157680009987,4.336486932999833
exp,exp,250,80,80,23,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8318955060003645,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3499184110005444,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.9054443200002424,4.101795848999245
exp,exp,250,80,80,24,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.91780314099924,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3924238670006162,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.054119685000842,4.378858457001115
exp,exp,250,80,80,25,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8487744220001332,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.3998267310016672,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.0540403769991826,4.317157834000682
exp,exp,250,80,80,26,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8295093970009475,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.2671786629998678,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1601415860004636,4.274962789999336
exp,exp,250,80,80,27,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,0.8348106649991678,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,1.4185661749997962,inf,0,0.0,0,0.0,inf,0,0.0,0,0.0,2.1036729740008013,4.3716537809996225
